,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 57.47581472616454, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 89, 'scaler__quantile_range': (0.5, 99.5)}",229.156547498703,4.273935194481332,0.10832359716296196,0.0506537997191136,-0.05548744990489051,-0.05577907064280074,-0.054263746070959774,-0.05405497447512905,-0.05424801509798611,-0.054766740986596354,0.0007173643468005933,6,57.47581472616454,10,auto,89,"(0.5, 99.5)"
1,"{'f_select__percentile': 25.807224288073872, 'model__regressor__max_depth': 14, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 70, 'scaler__quantile_range': (0.1, 99.9)}",90.81062007173895,1.8139320856543864,0.07614724713203032,0.01902993056710551,-0.05721278692381153,-0.05652087937499869,-0.05467342047849202,-0.05542354414333125,-0.05631649597248525,-0.05602951210270937,0.0008865822582718478,14,25.807224288073872,14,auto,70,"(0.1, 99.9)"
2,"{'f_select__percentile': 90.97238001790153, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 63, 'scaler__quantile_range': (10, 90)}",395.6202467621799,29.580696043028787,0.07889584116637707,0.009415240144426854,-0.056889333609074264,-0.0562778614235031,-0.0554279539685832,-0.05505670227156653,-0.0558078539326449,-0.055892012670783926,0.0006424620289925697,13,90.97238001790153,16,auto,63,"(10, 90)"
3,"{'f_select__percentile': 33.131873918454765, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 54, 'scaler__quantile_range': (0.5, 99.5)}",28.133320873603225,0.6142692101107995,0.10647319574782159,0.0543227089850476,-0.05621466262423883,-0.05589446783454609,-0.05490988699072876,-0.055600597630723815,-0.05579917451993994,-0.055683796321786654,0.0004348236128494413,12,33.131873918454765,22,0.25,54,"(0.5, 99.5)"
4,"{'f_select__percentile': 35.96984184091735, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 58, 'scaler__quantile_range': (5, 95)}",98.91913407482207,4.91937041874076,0.08409719616174698,0.024332919499879105,-0.05696899325926342,-0.05805775571280767,-0.05502089251957508,-0.055001243285430254,-0.05708363391260115,-0.056426616297043646,0.0012160762740278152,16,35.96984184091735,10,auto,58,"(5, 95)"
5,"{'f_select__percentile': 57.25223429229717, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 92, 'scaler__quantile_range': (0.1, 99.9)}",64.15908122509718,1.3418124632213755,0.06990811042487621,0.005524746627631357,-0.05563924118669815,-0.05434271050601737,-0.0531100681094459,-0.05318749415418897,-0.05473438191842597,-0.05420286080261387,0.000958174345819627,1,57.25223429229717,12,0.25,92,"(0.1, 99.9)"
6,"{'f_select__percentile': 87.00198274221029, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 61, 'scaler__quantile_range': (10, 90)}",86.24900295332482,4.463929932693676,0.08956226725131274,0.004810348409519923,-0.05566297995836901,-0.05507631958112059,-0.05453396061064464,-0.05428209570783235,-0.05556460442105804,-0.05502402785299982,0.0005465890881193613,8,87.00198274221029,17,0.25,61,"(10, 90)"
7,"{'f_select__percentile': 70.76211010755617, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 70, 'scaler__quantile_range': (10, 90)}",72.07498827776581,1.3844004342933225,0.0729438193142414,0.01064829803252786,-0.05572239263484514,-0.05517158382347399,-0.05438442749799228,-0.05392627552543169,-0.05572663885775109,-0.05498631138171007,0.0007225019498873862,7,70.76211010755617,17,0.25,70,"(10, 90)"
8,"{'f_select__percentile': 38.59368900201734, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 51, 'scaler__quantile_range': (0.1, 99.9)}",28.47513231784105,0.8877948094919995,0.06829678788781166,0.022543016614207448,-0.055667949791624254,-0.05505788248159131,-0.05403643040912064,-0.05426107960845649,-0.05471602786232701,-0.05474793772595389,0.0005808354344112823,5,38.59368900201734,16,0.25,51,"(0.1, 99.9)"
9,"{'f_select__percentile': 49.709394511738836, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 76, 'scaler__quantile_range': (0.5, 99.5)}",64.19986022812664,2.0671955962417066,0.05858460976160131,0.003577041886528324,-0.055464048948545806,-0.05505351985817177,-0.053313859632220566,-0.05403534538766146,-0.05546904871220202,-0.05466722577742639,0.000855308978923602,4,49.709394511738836,20,0.25,76,"(0.5, 99.5)"
