,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 14.833746518367796, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 74, 'scaler__quantile_range': (5, 95)}",15.303290409594775,0.13405665710782858,0.08166827261447906,0.021452619022615034,-0.6304305808250814,-0.6220380648417598,-0.6357388253953126,-0.6511222192484816,-0.6278345972070116,-0.6334321916206431,0.009883172480524763,18,14.833746518367796,12,0.25,74,"(5, 95)"
1,"{'f_select__percentile': 99.6964713678231, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 71, 'scaler__quantile_range': (0.1, 99.9)}",98.18768457733094,5.149049519497033,0.15612456519156695,0.04290071162235728,-0.6036988815031687,-0.589095717537911,-0.6012389540413791,-0.6071318242592169,-0.5977652477783482,-0.5997858317746386,0.006160411450231696,3,99.6964713678231,15,0.25,71,"(0.1, 99.9)"
2,"{'f_select__percentile': 77.7296951180066, 'model__regressor__max_depth': 14, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 70, 'scaler__quantile_range': (10, 90)}",79.04095761887729,5.644906669932038,0.1339717535302043,0.05485680696059646,-0.6052362708360792,-0.5865820944056435,-0.6028165546794381,-0.6118775891456585,-0.5942061494562417,-0.6001434124913071,0.008830963313233919,5,77.7296951180066,14,0.25,70,"(10, 90)"
3,"{'f_select__percentile': 87.33953372914904, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 61, 'scaler__quantile_range': (5, 95)}",367.79039305783806,17.998086605353144,0.10977602871134877,0.017921420790442823,-0.6117220293735384,-0.5950953339503636,-0.6097579803056824,-0.6114915659113317,-0.6055057155485489,-0.6067143285077363,0.006223171239574054,7,87.33953372914904,24,auto,61,"(5, 95)"
4,"{'f_select__percentile': 82.10754873879836, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 99, 'scaler__quantile_range': (1, 99)}",136.70091687478126,9.393466689777782,0.1484323378652334,0.004281899186725279,-0.5969018735268825,-0.5752550587099439,-0.6034134845357314,-0.597662823021549,-0.5909383064228129,-0.5928341477437166,0.009637916702886962,1,82.10754873879836,23,0.25,99,"(1, 99)"
5,"{'f_select__percentile': 90.77079961674319, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 78, 'scaler__quantile_range': (0.1, 99.9)}",347.30208240263164,22.542907204931733,0.11920254044234753,0.059435068803676806,-0.6152326566823257,-0.5971562564536202,-0.6154368266940046,-0.6232914393327448,-0.6046492223564082,-0.6111529700217918,0.009171025391866277,12,90.77079961674319,12,auto,78,"(0.1, 99.9)"
6,"{'f_select__percentile': 63.719004836167834, 'model__regressor__max_depth': 19, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 74, 'scaler__quantile_range': (5, 95)}",74.33256364166736,1.9283091824420577,0.17586801964789628,0.05545292317530518,-0.6118629925862417,-0.5989092201727405,-0.6155192041895398,-0.6276293463070493,-0.6066056836095387,-0.6121047373049985,0.009561039972929862,13,63.719004836167834,19,0.25,74,"(5, 95)"
7,"{'f_select__percentile': 4.101443805826466, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 94, 'scaler__quantile_range': (5, 95)}",5.744751266948879,0.0480889767486409,0.1017041701823473,0.020049690094053604,-0.6948107176863116,-0.6852272519685823,-0.7036212994935914,-0.7035601817837719,-0.6984812953834497,-0.6971397218383897,0.0068173003470585365,19,4.101443805826466,12,0.25,94,"(5, 95)"
8,"{'f_select__percentile': 11.59094665994208, 'model__regressor__max_depth': 19, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 61, 'scaler__quantile_range': (0.5, 99.5)}",48.346937564760445,1.13567010457016,0.1210079338401556,0.0774269413315854,-0.8169771668555381,-0.8213326868915988,-0.8149760415815067,-0.8247860718210597,-0.8178742771194005,-0.8191890130430909,0.003472459238570411,20,11.59094665994208,19,auto,61,"(0.5, 99.5)"
9,"{'f_select__percentile': 68.86599015293959, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 50, 'scaler__quantile_range': (0.5, 99.5)}",160.28725145775826,4.473329692926237,0.0982664879411459,0.039352585430405845,-0.6185203227434096,-0.5921770700024676,-0.6163228334808395,-0.6170751367439888,-0.6033193771230023,-0.6094828693416939,0.010233414497417931,8,68.86599015293959,12,auto,50,"(0.5, 99.5)"
