,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 52.553631078202955, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 98, 'scaler__quantile_range': (0.5, 99.5)}",244.92508740127087,5.810703658476916,0.08026007302105427,0.013504640484894933,-0.10550480294867079,-0.10329406566636068,-0.10467610233496479,-0.1052007508102851,-0.10204333142855276,-0.10414388707224458,0.0012951359439804084,4,52.553631078202955,22,auto,98,"(0.5, 99.5)"
1,"{'f_select__percentile': 45.9456355369648, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 86, 'scaler__quantile_range': (0.5, 99.5)}",160.3732250084169,5.803184666180244,0.07979886047542095,0.027343011031357653,-0.10717381100153085,-0.10394446864841259,-0.10529336216379899,-0.10656364406853833,-0.10335072369371802,-0.10526530910429817,0.0014655726954576876,8,45.9456355369648,12,auto,86,"(0.5, 99.5)"
2,"{'f_select__percentile': 51.36841084219492, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 87, 'scaler__quantile_range': (1, 99)}",204.67356485361233,5.563762098608391,0.09179912144318222,0.009881872592811267,-0.10621155475068851,-0.10317686283163065,-0.10572936587061361,-0.10542369526390655,-0.10169012336625532,-0.10444641955367015,0.0017277558240332814,6,51.36841084219492,16,auto,87,"(1, 99)"
3,"{'f_select__percentile': 71.28973108720879, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 59, 'scaler__quantile_range': (10, 90)}",49.247204091213646,1.8515032962068223,0.07658356390893459,0.012147902897502076,-0.10695596463104305,-0.10389183880122083,-0.10478910884454072,-0.10517990215363454,-0.10272247015859963,-0.10470798317343581,0.0014065508616406164,7,71.28973108720879,15,0.25,59,"(10, 90)"
4,"{'f_select__percentile': 11.831682433221546, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 87, 'scaler__quantile_range': (10, 90)}",12.31254475004971,0.38434006112756763,0.07557652182877064,0.010781273843683431,-0.15284736715461156,-0.15344606334545988,-0.15322988605640325,-0.15262456995882906,-0.15192823268521394,-0.15281522564529923,0.0005280076966921797,17,11.831682433221546,10,0.25,87,"(10, 90)"
5,"{'f_select__percentile': 42.71230112848957, 'model__regressor__max_depth': 14, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 56, 'scaler__quantile_range': (5, 95)}",112.38600077908487,3.415273849283275,0.09937817640602589,0.0516187630714298,-0.10784836229276976,-0.1070255214098957,-0.10838764603338429,-0.10861009206983353,-0.10598561791097522,-0.10757146349511547,0.0009627353139846942,14,42.71230112848957,14,auto,56,"(5, 95)"
6,"{'f_select__percentile': 9.237243942137429, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 97, 'scaler__quantile_range': (0.5, 99.5)}",36.64458911987022,0.8807702321524412,0.08632631450891495,0.009790744100090792,-0.16373802665646053,-0.16380488655467823,-0.16303899397565286,-0.1649376463914419,-0.1645671977217608,-0.16401733457294934,0.000667760048467886,19,9.237243942137429,11,auto,97,"(0.5, 99.5)"
7,"{'f_select__percentile': 97.89340865672577, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 71, 'scaler__quantile_range': (10, 90)}",79.55650458093733,1.5839707466986959,0.15267766900360585,0.05743190297497501,-0.1057091589975127,-0.10319321637870324,-0.10431394994584943,-0.10440657878913055,-0.10296153082145425,-0.1041169764098711,0.0009845344379616043,3,97.89340865672577,24,0.25,71,"(10, 90)"
8,"{'f_select__percentile': 96.62976853584352, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 77, 'scaler__quantile_range': (0.1, 99.9)}",82.26445916416124,5.401915554706631,0.09061510823667049,0.009611308882740468,-0.10430524557576266,-0.10320792334869822,-0.10444699792243305,-0.10481720026153676,-0.10242807771265557,-0.10384111503164462,0.0008868708366923094,2,96.62976853584352,15,0.25,77,"(0.1, 99.9)"
9,"{'f_select__percentile': 77.54182660539914, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 54, 'scaler__quantile_range': (0.5, 99.5)}",198.01431683301925,2.68079775704581,0.07282594488933683,0.01065410712857661,-0.10735092475628574,-0.10526718789740037,-0.1058863045447114,-0.10569448844445102,-0.10457498906745225,-0.10575486858295728,0.0009163781037362873,12,77.54182660539914,18,auto,54,"(0.5, 99.5)"
10,"{'f_select__percentile': 6.395978240462208, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 59, 'scaler__quantile_range': (0.1, 99.9)}",20.085610738955438,0.5819225934654876,0.07659860588610172,0.00980451621337717,-0.17063018394032545,-0.16904268583544899,-0.16725402322470684,-0.17085113479999034,-0.16977239664129906,-0.16951014779406298,0.0012984605618159158,20,6.395978240462208,20,auto,59,"(0.1, 99.9)"
11,"{'f_select__percentile': 62.36118073242276, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 97, 'scaler__quantile_range': (5, 95)}",73.46037128278985,2.9635779173834096,0.12576898522675037,0.03897505159284334,-0.10740625801728904,-0.10744896803146975,-0.10608935053776544,-0.10823820723824311,-0.1036500700289037,-0.10656661792827922,0.001613149157963776,13,62.36118073242276,23,0.25,97,"(5, 95)"
12,"{'f_select__percentile': 40.47124608963295, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 91, 'scaler__quantile_range': (1, 99)}",42.03638228867203,1.996231473510317,0.09823269527405501,0.0019768873405201165,-0.1042816753510358,-0.10321292040036079,-0.10469919311840054,-0.1045993532459705,-0.10230017031474642,-0.10381868848929639,0.0009243111380007248,1,40.47124608963295,22,0.25,91,"(1, 99)"
13,"{'f_select__percentile': 31.50804314126794, 'model__regressor__max_depth': 14, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 64, 'scaler__quantile_range': (0.1, 99.9)}",78.9355054344982,3.5406371372817373,0.1180709596723318,0.0507957878326291,-0.10579244632516972,-0.10303163557347844,-0.10479052961473569,-0.10548789505802862,-0.10300336538444464,-0.10442125140296149,0.0011912877884754317,5,31.50804314126794,14,auto,64,"(0.1, 99.9)"
14,"{'f_select__percentile': 47.53815098263231, 'model__regressor__max_depth': 21, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 65, 'scaler__quantile_range': (5, 95)}",162.83317090515047,8.842762341538892,0.08374401535838842,0.0038536188244467627,-0.10984690993842883,-0.10806977994578515,-0.10960805482337414,-0.11113193380572875,-0.10632065664246361,-0.10899551484890894,0.0016538229526157208,16,47.53815098263231,21,auto,65,"(5, 95)"
15,"{'f_select__percentile': 53.83232795955294, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 93, 'scaler__quantile_range': (5, 95)}",237.54380841106178,5.521166179500707,0.09421136658638715,0.012081980057549749,-0.10887266114158618,-0.10751570721241904,-0.10829853969350947,-0.11017811896997702,-0.10649720703327077,-0.10827248051869634,0.0012422820395813579,15,53.83232795955294,16,auto,93,"(5, 95)"
16,"{'f_select__percentile': 97.347872722576, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 50, 'scaler__quantile_range': (0.5, 99.5)}",166.88864870574326,5.464201315231564,0.06638459153473378,0.002760205963904988,-0.10772535543014257,-0.10425706930881637,-0.10609303526878999,-0.1060722984755955,-0.10367111451731786,-0.10556389599633766,0.0014492417473464473,10,97.347872722576,10,auto,50,"(0.5, 99.5)"
17,"{'f_select__percentile': 64.03812250171114, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 95, 'scaler__quantile_range': (10, 90)}",259.6824061276391,11.64210029464163,0.0908608503639698,0.002885702660362778,-0.10802477820301647,-0.10440402462629023,-0.10651856869208001,-0.10583141065141219,-0.10387919140816321,-0.10573172350331399,0.0014888033005183922,11,64.03812250171114,12,auto,95,"(10, 90)"
18,"{'f_select__percentile': 3.23045243178558, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 76, 'scaler__quantile_range': (0.5, 99.5)}",8.544790322333574,1.043197153843929,0.06351395826786757,0.00727628767371844,-0.16203152969781387,-0.16250511647287338,-0.16209745673209536,-0.1635796171087675,-0.1631939274271415,-0.16268149298320106,0.0006105553606651525,18,3.23045243178558,12,auto,76,"(0.5, 99.5)"
19,"{'f_select__percentile': 88.72542791075676, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 79, 'scaler__quantile_range': (5, 95)}",261.4897602144629,11.807071982275433,0.10306802429258824,0.057173339093487374,-0.10752873493452784,-0.1034609021963833,-0.1050840399934117,-0.10592015791787188,-0.10466774923278464,-0.10533244020769045,0.0013547053662231147,9,88.72542791075676,10,auto,79,"(5, 95)"
