,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 66.49476056575256, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 77, 'scaler__quantile_range': (0.1, 99.9)}",587.3566132850945,30.420732533736015,0.16801405884325504,0.022675854406154865,-0.24824459688715,-0.2495202441634443,-0.25111286248674225,-0.2501521500518152,-0.24930192928940506,-0.24966631738086856,0.0009491007834828462,11,66.49476056575256,12,auto,77,"(0.1, 99.9)"
1,"{'f_select__percentile': 81.35560842098428, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 84, 'scaler__quantile_range': (10, 90)}",1070.225918556936,33.38728265300658,0.2491324882954359,0.023133598665297885,-0.24668907791604955,-0.2466238167681024,-0.2484427278364799,-0.24719661673645704,-0.24765517969388814,-0.24732145054003554,0.0006739149353804307,2,81.35560842098428,17,auto,84,"(10, 90)"
2,"{'f_select__percentile': 75.0959402364163, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 93, 'scaler__quantile_range': (10, 90)}",1329.5698045507074,34.31343606566865,0.39034835062921047,0.076216358557867,-0.24655447731269672,-0.24613580388704845,-0.24774209022677865,-0.2463381404290402,-0.24563406831860085,-0.24648090924640068,0.0007003574609454226,1,75.0959402364163,24,auto,93,"(10, 90)"
3,"{'f_select__percentile': 38.27967602760274, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 85, 'scaler__quantile_range': (0.1, 99.9)}",565.4825288590043,33.57734369948547,0.24981379099190235,0.046785933029786814,-0.24940553314202596,-0.24842385690556465,-0.24876778976693192,-0.24942498486392936,-0.24996382056841226,-0.24919718292497778,0.0005413788575007659,8,38.27967602760274,23,auto,85,"(0.1, 99.9)"
4,"{'f_select__percentile': 49.59546481792223, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 82, 'scaler__quantile_range': (0.1, 99.9)}",106.39770449497738,4.82689402511535,0.137624441832304,0.020593944251392403,-0.2504041650307295,-0.2504913113950248,-0.25091167471897213,-0.25145900102768526,-0.2504801968256729,-0.2507492547237914,0.00039701830617781104,16,49.59546481792223,10,0.25,82,"(0.1, 99.9)"
5,"{'f_select__percentile': 19.518316152267158, 'model__regressor__max_depth': 19, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 85, 'scaler__quantile_range': (0.5, 99.5)}",282.6033193450421,15.322111151952189,0.23497243374586105,0.060590811596366645,-0.2538260099525748,-0.2558458325962716,-0.25595259164891077,-0.25550064663514727,-0.2560398262854414,-0.2554329515721543,0.0008241130697047546,18,19.518316152267158,19,auto,85,"(0.5, 99.5)"
6,"{'f_select__percentile': 41.34870620419232, 'model__regressor__max_depth': 21, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 69, 'scaler__quantile_range': (0.1, 99.9)}",502.4874065771699,33.97841799682719,0.21408777870237827,0.021603736928425463,-0.2481662962138973,-0.2483415066331547,-0.24877990798612365,-0.24815958144872752,-0.2501262385941073,-0.24871468313611644,0.0007409166826897938,4,41.34870620419232,21,auto,69,"(0.1, 99.9)"
7,"{'f_select__percentile': 2.7322656325257433, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 68, 'scaler__quantile_range': (0.1, 99.9)}",30.571439191140236,3.2352876245910713,0.211372010409832,0.05327869822193859,-0.27123162643171594,-0.2734150628964247,-0.2724121823019864,-0.27203081340052016,-0.2716288123123462,-0.27214370845040936,0.0007481100698142162,20,2.7322656325257433,23,auto,68,"(0.1, 99.9)"
8,"{'f_select__percentile': 20.908514025478333, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 69, 'scaler__quantile_range': (0.1, 99.9)}",136.32343402472324,4.635996756569883,0.12534150183200837,0.011825966793300962,-0.2567515544825065,-0.2571765041015311,-0.2578173699981681,-0.25858520684674047,-0.25725918855708463,-0.2575179371018157,0.0006323895003626056,19,20.908514025478333,10,auto,69,"(0.1, 99.9)"
9,"{'f_select__percentile': 32.423304355229924, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 74, 'scaler__quantile_range': (1, 99)}",380.32387747522444,20.951621595518134,0.17335143089294433,0.009657965881832162,-0.2520812747243179,-0.2539684184956803,-0.2530197210665962,-0.25278874330426315,-0.2521201599257083,-0.2527956749618956,0.0006917190842492546,17,32.423304355229924,17,auto,74,"(1, 99)"
10,"{'f_select__percentile': 79.49128980120807, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 75, 'scaler__quantile_range': (0.1, 99.9)}",184.5586343138013,4.619324924000553,0.1798194905743003,0.015992206360804704,-0.24885635726351776,-0.24891162785974627,-0.2500236713507719,-0.24772386093989404,-0.24960358966222004,-0.24902381442413687,0.0007830979192131582,6,79.49128980120807,12,0.25,75,"(0.1, 99.9)"
11,"{'f_select__percentile': 60.17064020500433, 'model__regressor__max_depth': 13, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 72, 'scaler__quantile_range': (10, 90)}",155.30356342662125,6.9122264148812285,0.1689352009445429,0.014314138222759565,-0.24963321840166944,-0.2511111914376556,-0.2509474662404943,-0.2499969639096006,-0.2510625492563246,-0.2505502689459476,0.0006135159923598535,15,60.17064020500433,13,0.25,72,"(10, 90)"
12,"{'f_select__percentile': 96.21772264366292, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 75, 'scaler__quantile_range': (1, 99)}",783.2060624884441,26.522007995118916,0.13791299518197775,0.020981444442962523,-0.2491653446195101,-0.24929980383660755,-0.25007857853297794,-0.2484280927563866,-0.248988960674536,-0.2491921581048098,0.0005334909895274233,7,96.21772264366292,11,auto,75,"(1, 99)"
13,"{'f_select__percentile': 96.8523732386759, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 71, 'scaler__quantile_range': (0.1, 99.9)}",759.2241438396275,10.513376991348743,0.17982735224068164,0.01764887861529785,-0.24913601629477583,-0.24961025121891556,-0.25079543683589545,-0.24842946152500148,-0.2494474881092815,-0.24948372526719845,0.000770733593580154,9,96.8523732386759,11,auto,71,"(0.1, 99.9)"
14,"{'f_select__percentile': 60.31832692905819, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 66, 'scaler__quantile_range': (10, 90)}",714.3013211809099,17.82964418343437,0.6763370301574468,0.976704262930601,-0.24997312983321535,-0.24987556280598777,-0.25172458561272243,-0.24999290894961593,-0.2508594827089815,-0.2504851059441234,0.0007144703854661763,14,60.31832692905819,18,auto,66,"(10, 90)"
