,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 41.413310248423805, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 63, 'scaler__quantile_range': (10, 90)}",131.82123135933654,6.373516172835418,0.19397723376750947,0.007344205270453963,-0.21020356466076337,-0.21015154981405368,-0.21132215180446595,-0.20901741845738045,-0.211286207367299,-0.21039618873853902,0.0008540925259454959,16,41.413310248423805,18,0.25,63,"(10, 90)"
1,"{'f_select__percentile': 78.29403905427924, 'model__regressor__max_depth': 14, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 53, 'scaler__quantile_range': (10, 90)}",668.2113018739968,10.633653623278592,0.18425881415605544,0.0131360739240363,-0.2007762117158577,-0.20146112743723313,-0.20243058285138182,-0.20081751705186204,-0.2016991982889913,-0.20143693500874593,0.000612693838881681,4,78.29403905427924,14,auto,53,"(10, 90)"
2,"{'f_select__percentile': 72.54973448755449, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 95, 'scaler__quantile_range': (0.1, 99.9)}",1198.7900080061518,69.25093683693245,0.2634455516934395,0.06056630678763339,-0.19924268312267948,-0.2009537653564213,-0.20138322138458356,-0.19945802695024284,-0.20035610810373355,-0.20027877667739538,0.0008280798233899825,3,72.54973448755449,16,auto,95,"(0.1, 99.9)"
3,"{'f_select__percentile': 24.171369603439274, 'model__regressor__max_depth': 21, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 91, 'scaler__quantile_range': (1, 99)}",119.55431479439139,10.026681043001963,0.2903380446135998,0.051660385630599284,-0.20783459002612842,-0.2075048839173177,-0.20911693137626927,-0.20718847662172474,-0.2064478111168912,-0.20761857240641132,0.0008786730280341311,14,24.171369603439274,21,0.25,91,"(1, 99)"
4,"{'f_select__percentile': 34.35797916988707, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 63, 'scaler__quantile_range': (0.1, 99.9)}",108.13314868863672,8.180941241459777,0.29747748039662836,0.07771476635716279,-0.20236438547805655,-0.2037207915308188,-0.20414355770624176,-0.2032700753418189,-0.2030100132050906,-0.2033017714806598,0.0006081234882512537,6,34.35797916988707,22,0.25,63,"(0.1, 99.9)"
5,"{'f_select__percentile': 44.72783764740221, 'model__regressor__max_depth': 13, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 81, 'scaler__quantile_range': (5, 95)}",551.7806531527546,10.806256635555473,0.2090132403653115,0.02745021898591001,-0.20430754914312038,-0.20514578739230058,-0.20550099749037515,-0.20523540455890182,-0.20670502381857214,-0.20537892751604886,0.0007741028312667136,9,44.72783764740221,13,auto,81,"(5, 95)"
6,"{'f_select__percentile': 84.04769677849734, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 59, 'scaler__quantile_range': (10, 90)}",170.0702299919445,10.817445324378996,0.25138867311179636,0.09735110745094942,-0.2054649984506234,-0.20569715073675102,-0.205918784731481,-0.20512535781243071,-0.20642253232371557,-0.20572576277670473,0.0004363482508916382,11,84.04769677849734,10,0.25,59,"(10, 90)"
7,"{'f_select__percentile': 16.530288230575852, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 85, 'scaler__quantile_range': (5, 95)}",172.63675525248982,6.244107710916248,0.17798537537455558,0.04203119526698982,-0.2119930583772263,-0.21158529919157015,-0.21311083448524262,-0.21143921197549326,-0.21266778065019964,-0.21215924140059017,0.0006386884203118549,17,16.530288230575852,10,auto,85,"(5, 95)"
8,"{'f_select__percentile': 7.576951753861505, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 63, 'scaler__quantile_range': (1, 99)}",26.714611421106383,1.641282261420209,0.21300772703252732,0.009981703077873803,-0.23560176094777918,-0.23464744942450194,-0.2372518093484775,-0.23592834972011942,-0.23048410511104664,-0.23478276147293747,0.0023054335346557268,20,7.576951753861505,24,0.25,63,"(1, 99)"
9,"{'f_select__percentile': 35.153983509129404, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 76, 'scaler__quantile_range': (5, 95)}",517.3152682336513,21.795822265377442,0.29757317672483624,0.023805463089852825,-0.2058250209581152,-0.20708109643766326,-0.20333743685719688,-0.20236692150887467,-0.20263206618753615,-0.2042485822378143,0.0018704193045041033,7,35.153983509129404,22,auto,76,"(5, 95)"
