,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 14.534022989624473, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 91, 'scaler__quantile_range': (0.1, 99.9)}",35.51211592894979,1.2471325671379065,0.08213533232919872,0.030340554188512007,-1.1662354543344733,-1.142660045568982,-1.1541951186235777,-1.1181236966727046,-1.1515342072349288,-1.1465514304584072,0.016086832685442337,18,14.534022989624473,17,auto,91,"(0.1, 99.9)"
1,"{'f_select__percentile': 14.265235524182064, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 70, 'scaler__quantile_range': (1, 99)}",28.684654226526618,0.4426862123824074,0.07710332758724689,0.039085946258071345,-1.1218583543800595,-1.0798926771699766,-1.1237504902413786,-1.074498081101303,-1.0944328187909775,-1.0988869190027002,0.020597774074838527,17,14.265235524182064,18,auto,70,"(1, 99)"
2,"{'f_select__percentile': 96.52148032216195, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 81, 'scaler__quantile_range': (5, 95)}",197.5481971635949,11.602912809380863,0.07667107707820833,0.0048446185011629195,-1.049819458076409,-1.0019468469548183,-1.0240990956008822,-1.0163376987673245,-1.0177665022940967,-1.0219947702583252,0.015689582777571254,6,96.52148032216195,20,auto,81,"(5, 95)"
3,"{'f_select__percentile': 92.02803403591746, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 76, 'scaler__quantile_range': (1, 99)}",36.66352188717574,1.1248552020740097,0.04470842182636261,0.00647703059704337,-1.0410850599445016,-1.003690335030645,-1.0264905006221412,-1.0136826895075284,-1.022293161074535,-1.0214485545130232,0.012550703746326655,5,92.02803403591746,11,0.25,76,"(1, 99)"
4,"{'f_select__percentile': 19.496907089267058, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 86, 'scaler__quantile_range': (10, 90)}",37.63349386099726,0.7402748913039771,0.06099576056003571,0.009989267670815375,-1.079676833274182,-1.0433184015510386,-1.0769711420728447,-1.029688261419218,-1.0457562359244255,-1.0550835768244267,0.019769741794318528,15,19.496907089267058,11,auto,86,"(10, 90)"
5,"{'f_select__percentile': 80.89497726096037, 'model__regressor__max_depth': 14, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 80, 'scaler__quantile_range': (0.5, 99.5)}",167.49248308427633,3.6118102701781267,0.07262363396584988,0.02176179390797576,-1.0431758063404672,-1.0071964923305319,-1.013057023215922,-1.0147645666684943,-1.0162067620790602,-1.0188815081905334,0.012530013281711902,3,80.89497726096037,14,auto,80,"(0.5, 99.5)"
6,"{'f_select__percentile': 9.40156931809899, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 51, 'scaler__quantile_range': (0.5, 99.5)}",4.093437562137842,0.2701953879856862,0.03615918383002281,0.010406271838284985,-1.168072119701946,-1.1551040848159089,-1.1829212877005915,-1.1198478269490773,-1.1367100484438035,-1.1525330527680557,0.022315019257012996,19,9.40156931809899,16,0.25,51,"(0.5, 99.5)"
7,"{'f_select__percentile': 49.69718778543467, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 52, 'scaler__quantile_range': (0.5, 99.5)}",18.107241119584067,0.2236226631392537,0.06463046036660672,0.006238238343985937,-1.0388377546906484,-1.0043302003876518,-1.021224901373183,-1.0064245019891842,-1.019746521552927,-1.0181135345654893,0.012398587323339623,2,49.69718778543467,22,0.25,52,"(0.5, 99.5)"
8,"{'f_select__percentile': 25.11266341814633, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 75, 'scaler__quantile_range': (5, 95)}",14.092400174681098,0.8614260916532145,0.0987170347943902,0.05144317787104691,-1.0847993369407276,-1.0372625133381632,-1.0616405672067206,-1.022761298553067,-1.0556031687768128,-1.0524152601685564,0.021228126169933085,13,25.11266341814633,20,0.25,75,"(5, 95)"
9,"{'f_select__percentile': 31.1697585340043, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 50, 'scaler__quantile_range': (0.5, 99.5)}",11.105244097067043,0.7388372722302095,0.04916340000927448,0.007264945049586071,-1.074314733635369,-1.0306072809802578,-1.0263720568766004,-1.0214400274064233,-1.0220837069466275,-1.0349673849116556,0.01995246303001926,11,31.1697585340043,22,0.25,50,"(0.5, 99.5)"
