,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 34.21302758856521, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 86, 'scaler__quantile_range': (0.5, 99.5)}",81.57682525143028,0.7090637018747025,0.06195402108132839,0.00672659207950309,-0.09598361134563256,-0.09609988908763285,-0.09380932283274679,-0.09349924894623246,-0.09691593249152627,-0.09526160920994532,0.0013546219902439381,8,34.21302758856521,10,auto,86,"(0.5, 99.5)"
1,"{'f_select__percentile': 77.74109896057871, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 91, 'scaler__quantile_range': (5, 95)}",73.77480474971235,1.0306379756659918,0.1101185329258442,0.0688699944090323,-0.09671475474184488,-0.09584194063339159,-0.09426467189935205,-0.0935392988265787,-0.09682272253161844,-0.09543671687025268,0.001318461299766603,9,77.74109896057871,15,0.25,91,"(5, 95)"
2,"{'f_select__percentile': 1.9328136290879483, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 86, 'scaler__quantile_range': (5, 95)}",2.9103150624781846,0.21131671977921715,0.06753226481378079,0.02122599105596124,-0.10978278094541807,-0.10441797634395954,-0.10698260656565932,-0.10299112138013813,-0.10471675764062384,-0.10577854319493545,0.0023762515280429013,18,1.9328136290879483,20,0.25,86,"(5, 95)"
3,"{'f_select__percentile': 22.47129794653183, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 96, 'scaler__quantile_range': (5, 95)}",105.04428079165518,5.987646264923057,0.07978310845792294,0.008472108131895592,-0.09860431967816019,-0.09907285497214527,-0.09675989323492294,-0.09516844484206582,-0.0982812174705111,-0.09757747656315953,0.0014322604911950877,12,22.47129794653183,24,auto,96,"(5, 95)"
4,"{'f_select__percentile': 99.2171367419383, 'model__regressor__max_depth': 14, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 57, 'scaler__quantile_range': (5, 95)}",51.96554008959792,1.903717329316478,0.06318061538040638,0.005832241138670527,-0.09482017624664743,-0.09484306482706599,-0.09216661373109643,-0.09245638935401344,-0.09576616498881127,-0.094010466397338,0.0014314845658897953,2,99.2171367419383,14,0.25,57,"(5, 95)"
5,"{'f_select__percentile': 93.5474715993201, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 59, 'scaler__quantile_range': (1, 99)}",272.10941519527694,4.271946471810432,0.07495482712984085,0.005858364338322826,-0.09725772167513357,-0.09547827573241514,-0.09350030453873426,-0.09330719187810664,-0.09766336144775498,-0.0954413643322964,0.0018198403832432551,10,93.5474715993201,22,auto,59,"(1, 99)"
6,"{'f_select__percentile': 57.711090805149446, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 84, 'scaler__quantile_range': (0.1, 99.9)}",51.374618775397536,1.1689573042980193,0.1033133588731289,0.022052899802105737,-0.09478667991742824,-0.0931373655736146,-0.09011911153484124,-0.09063914870450869,-0.09444056473984126,-0.09262458706463118,0.001921186599125905,1,57.711090805149446,18,0.25,84,"(0.1, 99.9)"
7,"{'f_select__percentile': 49.95738045501922, 'model__regressor__max_depth': 19, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 53, 'scaler__quantile_range': (10, 90)}",30.725292708352207,0.24377740820678143,0.06975643709301949,0.02246334755151746,-0.10026176413276952,-0.10043925164606678,-0.0974499051381196,-0.09615156818337843,-0.10097172443692708,-0.09905491821788591,0.0019000337751335842,16,49.95738045501922,19,0.25,53,"(10, 90)"
8,"{'f_select__percentile': 75.12785332598567, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 61, 'scaler__quantile_range': (0.1, 99.9)}",135.51504585095682,5.658527847586176,0.05306223146617413,0.011452135396795092,-0.09723771630377857,-0.09630591441851692,-0.09287630710363919,-0.09265720178332748,-0.09607973351337283,-0.09503147611836091,0.0018906412916786049,7,75.12785332598567,10,auto,61,"(0.1, 99.9)"
9,"{'f_select__percentile': 32.97670543404606, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 81, 'scaler__quantile_range': (0.5, 99.5)}",121.8502058185637,3.1755075836662137,0.0790302075445652,0.005873183392425229,-0.09749343177936286,-0.09590640707950554,-0.09374174665523728,-0.09360844818668837,-0.09736288251153387,-0.09562260420516838,0.0016854091890824562,11,32.97670543404606,20,auto,81,"(0.5, 99.5)"
10,"{'f_select__percentile': 65.31786086864152, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 93, 'scaler__quantile_range': (0.1, 99.9)}",313.45492887333967,19.65946283238489,0.13850037725642322,0.07444724442190975,-0.09586534455712391,-0.09619178280004208,-0.09086387681709891,-0.09273543942981725,-0.09561174726328113,-0.09425365042867083,0.0020974103542396845,4,65.31786086864152,23,auto,93,"(0.1, 99.9)"
11,"{'f_select__percentile': 9.700119535338503, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 51, 'scaler__quantile_range': (0.1, 99.9)}",4.959018268575892,0.23178506008774707,0.05476325117051602,0.01893753757385767,-0.11235266200448751,-0.10834592483150446,-0.11287816706080864,-0.10801520405289092,-0.10832794600660234,-0.10998425827817013,0.0021582287708728195,19,9.700119535338503,12,0.25,51,"(0.1, 99.9)"
12,"{'f_select__percentile': 9.807212365844176, 'model__regressor__max_depth': 19, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 71, 'scaler__quantile_range': (0.5, 99.5)}",8.447015258297323,0.8926098832152753,0.05962011106312275,0.010830185882941122,-0.1065948193525841,-0.1006461590639042,-0.10188834926416833,-0.09873976792634771,-0.10011357701829042,-0.1015968667400253,0.0026956667223666706,17,9.807212365844176,19,0.25,71,"(0.5, 99.5)"
13,"{'f_select__percentile': 0.015599701527491128, 'model__regressor__max_depth': 19, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 82, 'scaler__quantile_range': (0.1, 99.9)}",1.971924100443721,0.3411089674721461,0.06731174625456333,0.018298057653711272,-0.13819054358291677,-0.12823175901475017,-0.13512141307887685,-0.13402494556328212,-0.1331044665898428,-0.1337346515813191,0.0032418874543115902,20,0.015599701527491128,19,0.25,82,"(0.1, 99.9)"
14,"{'f_select__percentile': 96.52719540415367, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 86, 'scaler__quantile_range': (10, 90)}",100.62606262005866,2.4519737511148154,0.09113724678754806,0.01008007709504905,-0.0968890755437852,-0.09538954067715306,-0.09293127081012532,-0.0918468645979806,-0.09732161941077852,-0.09487571882745525,0.002156508428617839,5,96.52719540415367,23,0.25,86,"(10, 90)"
