,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__alpha,param_model__regressor__l1_ratio,param_scaler__quantile_range
99,"{'f_select__percentile': 18.20339992135954, 'model__regressor__alpha': 0.2978120510620496, 'model__regressor__l1_ratio': 0.3567021755399349, 'scaler__quantile_range': (0.1, 99.9)}",3.6065969560295343,1.6223653216071319,0.15889462344348432,0.03535855943140631,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,18.20339992135954,0.2978120510620496,0.3567021755399349,"(0.1, 99.9)"
100,"{'f_select__percentile': 43.47345836830356, 'model__regressor__alpha': 1.78330229723055, 'model__regressor__l1_ratio': 0.28286045939092486, 'scaler__quantile_range': (1, 99)}",4.741940497793257,2.8812257413594455,0.1999453417956829,0.045618222996154166,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,43.47345836830356,1.78330229723055,0.28286045939092486,"(1, 99)"
101,"{'f_select__percentile': 84.39501041753716, 'model__regressor__alpha': 0.8460907065993015, 'model__regressor__l1_ratio': 0.4387966201315223, 'scaler__quantile_range': (5, 95)}",4.369772350834682,2.013435272112595,0.186597311636433,0.06211839827528115,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,84.39501041753716,0.8460907065993015,0.4387966201315223,"(5, 95)"
102,"{'f_select__percentile': 61.0265464844304, 'model__regressor__alpha': 0.24558042841443198, 'model__regressor__l1_ratio': 0.5544989993359303, 'scaler__quantile_range': (1, 99)}",4.472310142405331,3.4913021601830594,0.6388206308707595,0.9348488339990286,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,61.0265464844304,0.24558042841443198,0.5544989993359303,"(1, 99)"
103,"{'f_select__percentile': 85.47489227314949, 'model__regressor__alpha': 0.13530090310894607, 'model__regressor__l1_ratio': 0.8667495761726267, 'scaler__quantile_range': (5, 95)}",4.869071845710278,1.4585983343675768,0.20287972092628478,0.07718112074807043,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,85.47489227314949,0.13530090310894607,0.8667495761726267,"(5, 95)"
104,"{'f_select__percentile': 41.07342692224702, 'model__regressor__alpha': 1.5202468464614665, 'model__regressor__l1_ratio': 0.0013749647229577278, 'scaler__quantile_range': (5, 95)}",4.468025745823979,1.5008526515108098,0.16377144809812308,0.052184794292246,-0.3041331639809369,-0.3041717458784372,-0.3044001337066655,-0.30457407101679246,-0.3046040140212634,-0.30437662212574906,0.00019621091299806644,8,41.07342692224702,1.5202468464614665,0.0013749647229577278,"(5, 95)"
105,"{'f_select__percentile': 61.747690014444686, 'model__regressor__alpha': 3.120942109020457, 'model__regressor__l1_ratio': 0.24209668058596023, 'scaler__quantile_range': (1, 99)}",3.9095656752586363,2.094844640174143,0.17326220199465753,0.1530415786242046,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,61.747690014444686,3.120942109020457,0.24209668058596023,"(1, 99)"
106,"{'f_select__percentile': 89.8485835186205, 'model__regressor__alpha': 0.7665394932188841, 'model__regressor__l1_ratio': 0.629516972442821, 'scaler__quantile_range': (10, 90)}",6.023801724240184,2.602827359488609,0.5375271702185274,0.6688889366498628,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,89.8485835186205,0.7665394932188841,0.629516972442821,"(10, 90)"
107,"{'f_select__percentile': 98.93050855484162, 'model__regressor__alpha': 0.18663091901094186, 'model__regressor__l1_ratio': 0.8895034328728977, 'scaler__quantile_range': (0.1, 99.9)}",4.037795680016279,1.291596517307478,0.2111471924930811,0.06285084460502531,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,98.93050855484162,0.18663091901094186,0.8895034328728977,"(0.1, 99.9)"
108,"{'f_select__percentile': 1.2508419622889178, 'model__regressor__alpha': 0.09874855474769112, 'model__regressor__l1_ratio': 0.522974128077854, 'scaler__quantile_range': (0.1, 99.9)}",3.9609190644696355,2.1683705811197393,0.20731462482362986,0.1374806929361112,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,1.2508419622889178,0.09874855474769112,0.522974128077854,"(0.1, 99.9)"
