,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 89.8327895609653, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 53, 'scaler__quantile_range': (1, 99)}",37.22448844499886,2.1318350691877477,0.04342120178043842,0.004382862147121934,-0.7191049699338692,-0.7362541841333358,-0.7220248511604811,-0.7443237493153708,-0.7111885712101953,-0.7265795056034221,0.012015622340116395,8,89.8327895609653,17,0.25,53,"(1, 99)"
1,"{'f_select__percentile': 87.77997983538373, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 88, 'scaler__quantile_range': (5, 95)}",65.00194602441043,10.40615530829056,0.06448627449572086,0.00924695680681451,-0.7149269574025593,-0.7411689026547826,-0.725333022518254,-0.7446176808273868,-0.7234256170365383,-0.7298940325682236,0.011230486205708443,12,87.77997983538373,18,0.25,88,"(5, 95)"
2,"{'f_select__percentile': 60.7536506897, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 98, 'scaler__quantile_range': (0.5, 99.5)}",42.50924788489938,3.9501448369414587,0.08750782012939454,0.03130762489801335,-0.7014831607362639,-0.7150426718402351,-0.7171236245753213,-0.7306002146923092,-0.7099943744378813,-0.7148473700315402,0.009544876096109508,1,60.7536506897,18,0.25,98,"(0.5, 99.5)"
3,"{'f_select__percentile': 87.68526556782078, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 61, 'scaler__quantile_range': (0.1, 99.9)}",115.76548798717559,1.5840130784310327,0.03241520822048187,0.0019917218546953584,-0.7161222997883708,-0.7330224598441717,-0.722543293276579,-0.7465233496937469,-0.7163263243831626,-0.7269070350900425,0.011570998954383101,9,87.68526556782078,12,auto,61,"(0.1, 99.9)"
4,"{'f_select__percentile': 99.26824634271195, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 72, 'scaler__quantile_range': (0.1, 99.9)}",154.2030265390873,1.5621337062717775,0.04224493615329265,0.006948299479262887,-0.7102115049264486,-0.7312616988270182,-0.7186853346074917,-0.7425964971907605,-0.7165573802861047,-0.7238618000641358,0.011594939320437963,5,99.26824634271195,11,auto,72,"(0.1, 99.9)"
5,"{'f_select__percentile': 68.57891553803242, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 73, 'scaler__quantile_range': (10, 90)}",31.115427678450942,2.470128873020549,0.05161465778946876,0.01820284209239971,-0.7200762622482919,-0.7441396053759384,-0.7334872357657398,-0.7450675936155511,-0.7276261229444791,-0.7340789331704681,0.009592636029178068,13,68.57891553803242,12,0.25,73,"(10, 90)"
6,"{'f_select__percentile': 91.85981452813998, 'model__regressor__max_depth': 13, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 53, 'scaler__quantile_range': (5, 95)}",117.31381927817128,8.2402490075291,0.050766247091814876,0.01594626695066164,-0.7263404267117688,-0.7296723466546436,-0.7214171204637648,-0.7420304657279763,-0.7098445409430459,-0.725861448939091,0.010510663034474396,6,91.85981452813998,13,auto,53,"(5, 95)"
7,"{'f_select__percentile': 87.0255962729692, 'model__regressor__max_depth': 13, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 88, 'scaler__quantile_range': (5, 95)}",54.23558150227181,7.230658067937432,0.0734289444051683,0.026880743173625807,-0.7147493453516499,-0.7428948320793328,-0.7215764669176429,-0.748059967249106,-0.7211511516160178,-0.7296861637738846,0.013219788127000856,11,87.0255962729692,13,0.25,88,"(5, 95)"
8,"{'f_select__percentile': 7.400931982977388, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 91, 'scaler__quantile_range': (1, 99)}",21.13372233789414,1.8281376844355322,0.07271320074796676,0.028870561062060922,-0.7509014627445589,-0.7852151455130444,-0.7741604039611075,-0.7940240572840099,-0.7731799986793549,-0.7754945882191276,0.014490978521244906,17,7.400931982977388,17,auto,91,"(1, 99)"
9,"{'f_select__percentile': 95.70527810125485, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 96, 'scaler__quantile_range': (10, 90)}",66.35224173762836,9.4810678001214,0.1301075179129839,0.10384705549534777,-0.7129497506269592,-0.7326815256480624,-0.7164767105038659,-0.7332048837713556,-0.707839928324022,-0.7206310372832364,0.010422876904620125,3,95.70527810125485,16,0.25,96,"(10, 90)"
