,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__alpha,param_model__regressor__l1_ratio,param_scaler__quantile_range
196,"{'f_select__percentile': 61.01694810693567, 'model__regressor__alpha': 0.06973456676322791, 'model__regressor__l1_ratio': 0.9697771719139493, 'scaler__quantile_range': (10, 90)}",7.63958694729954,3.2531848722669263,0.5148520478978753,0.5722864558165076,-0.2157057357099882,-0.21574916092587937,-0.21641474389227636,-0.2159372964122239,-0.21583291154020787,-0.21592796969611516,0.0002559033722284121,16,61.01694810693567,0.06973456676322791,0.9697771719139493,"(10, 90)"
197,"{'f_select__percentile': 7.668017218299905, 'model__regressor__alpha': 2.3815296849280108, 'model__regressor__l1_ratio': 0.7675030177096833, 'scaler__quantile_range': (0.1, 99.9)}",5.078167233522981,2.523395918920929,0.16992099676281214,0.04610633981707524,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,7.668017218299905,2.3815296849280108,0.7675030177096833,"(0.1, 99.9)"
198,"{'f_select__percentile': 64.84030982369416, 'model__regressor__alpha': 0.08181650506187556, 'model__regressor__l1_ratio': 0.42295788320886074, 'scaler__quantile_range': (5, 95)}",4.292183288699016,2.611680128506025,0.24189456030726433,0.036041827106286055,-0.2166370034952582,-0.21662522622737648,-0.21712562937005728,-0.21681337082004568,-0.2166261416717764,-0.2167654743169028,0.00019369749712051532,35,64.84030982369416,0.08181650506187556,0.42295788320886074,"(5, 95)"
199,"{'f_select__percentile': 93.58903675022337, 'model__regressor__alpha': 0.23684211709384514, 'model__regressor__l1_ratio': 0.5000821184882122, 'scaler__quantile_range': (0.1, 99.9)}",7.230190964415669,3.683758693946267,0.40420566983520984,0.32581618085113545,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,93.58903675022337,0.23684211709384514,0.5000821184882122,"(0.1, 99.9)"
200,"{'f_select__percentile': 17.595880894115368, 'model__regressor__alpha': 1.5513569112364056, 'model__regressor__l1_ratio': 0.27772880963590474, 'scaler__quantile_range': (0.1, 99.9)}",5.189212363399565,2.76841752047417,0.15354862958192825,0.034657488730304484,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,17.595880894115368,1.5513569112364056,0.27772880963590474,"(0.1, 99.9)"
201,"{'f_select__percentile': 45.493703644331895, 'model__regressor__alpha': 0.9665409504887029, 'model__regressor__l1_ratio': 0.9347233043954503, 'scaler__quantile_range': (0.1, 99.9)}",6.678368782997131,2.2598214903242284,0.7379090894013643,1.0562540718086204,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,45.493703644331895,0.9665409504887029,0.9347233043954503,"(0.1, 99.9)"
202,"{'f_select__percentile': 28.41330228716057, 'model__regressor__alpha': 1.5558511474158438, 'model__regressor__l1_ratio': 0.8363030760351824, 'scaler__quantile_range': (0.5, 99.5)}",3.1452487023081632,1.2574694547416048,0.5069663451984525,0.6074333086738716,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,28.41330228716057,1.5558511474158438,0.8363030760351824,"(0.5, 99.5)"
203,"{'f_select__percentile': 8.494448107371056, 'model__regressor__alpha': 0.28999909715296046, 'model__regressor__l1_ratio': 0.9999970660139674, 'scaler__quantile_range': (5, 95)}",5.715088060125709,3.1365600616911262,0.2006234718952328,0.03594377605223452,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,8.494448107371056,0.28999909715296046,0.9999970660139674,"(5, 95)"
204,"{'f_select__percentile': 18.99394607659112, 'model__regressor__alpha': 0.7119993176036282, 'model__regressor__l1_ratio': 0.510367231548401, 'scaler__quantile_range': (0.5, 99.5)}",3.59457693323493,0.8143904924267151,0.5173499127849936,0.6490997688275874,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,18.99394607659112,0.7119993176036282,0.510367231548401,"(0.5, 99.5)"
205,"{'f_select__percentile': 19.352013336546214, 'model__regressor__alpha': 0.8065647305997447, 'model__regressor__l1_ratio': 0.17084082441952353, 'scaler__quantile_range': (5, 95)}",4.282104790955782,2.9796206790082644,0.4253544682171196,0.3921662472629307,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,19.352013336546214,0.8065647305997447,0.17084082441952353,"(5, 95)"
206,"{'f_select__percentile': 50.7687412206281, 'model__regressor__alpha': 2.3780542151243313, 'model__regressor__l1_ratio': 0.16979036504832146, 'scaler__quantile_range': (1, 99)}",4.588591155968606,2.765729523900809,0.35794293247163295,0.19540113064221437,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,50.7687412206281,2.3780542151243313,0.16979036504832146,"(1, 99)"
207,"{'f_select__percentile': 68.50399021834788, 'model__regressor__alpha': 1.348467405308662, 'model__regressor__l1_ratio': 0.8870015441806863, 'scaler__quantile_range': (10, 90)}",7.453344432730228,3.7250190465024695,0.8277945479378104,1.2400287118676068,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,68.50399021834788,1.348467405308662,0.8870015441806863,"(10, 90)"
208,"{'f_select__percentile': 90.62648211502497, 'model__regressor__alpha': 4.7222617060728735, 'model__regressor__l1_ratio': 0.07843130772862861, 'scaler__quantile_range': (1, 99)}",6.938249843008816,5.615018529443652,0.4694533355534077,0.4318601006233069,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,90.62648211502497,4.7222617060728735,0.07843130772862861,"(1, 99)"
209,"{'f_select__percentile': 56.68401535153102, 'model__regressor__alpha': 0.00016320896588685298, 'model__regressor__l1_ratio': 0.20254122212369796, 'scaler__quantile_range': (0.5, 99.5)}",42.19796830164269,15.279342787084238,0.43479691445827484,0.5142808715248196,-0.2022811595542999,-0.20286114153840787,-0.20333414109735204,-0.20140657159984485,-0.20070948706620226,-0.20211850017122135,0.0009537208561525502,1,56.68401535153102,0.00016320896588685298,0.20254122212369796,"(0.5, 99.5)"
210,"{'f_select__percentile': 39.125166377512066, 'model__regressor__alpha': 2.8038888804134183, 'model__regressor__l1_ratio': 0.4384753360901995, 'scaler__quantile_range': (1, 99)}",4.287451377464459,2.9134895929898215,0.3972173737362027,0.5027445156501683,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,39.125166377512066,2.8038888804134183,0.4384753360901995,"(1, 99)"
211,"{'f_select__percentile': 70.22857404299057, 'model__regressor__alpha': 3.5799238285944623, 'model__regressor__l1_ratio': 0.512700588216746, 'scaler__quantile_range': (0.5, 99.5)}",5.696667739097029,2.0449058248470093,0.2731517139822245,0.07872312950406442,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,70.22857404299057,3.5799238285944623,0.512700588216746,"(0.5, 99.5)"
212,"{'f_select__percentile': 32.76990546153431, 'model__regressor__alpha': 1.912805709820943, 'model__regressor__l1_ratio': 0.9267014307634033, 'scaler__quantile_range': (0.1, 99.9)}",7.8074438780546185,3.5070012387929164,0.36675369683653114,0.3876109111396958,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,32.76990546153431,1.912805709820943,0.9267014307634033,"(0.1, 99.9)"
213,"{'f_select__percentile': 0.8445253849597378, 'model__regressor__alpha': 1.3418979862843439, 'model__regressor__l1_ratio': 0.9033780019101384, 'scaler__quantile_range': (5, 95)}",4.243156396690756,3.0507687255648426,0.1983891384676099,0.05595835025296611,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,0.8445253849597378,1.3418979862843439,0.9033780019101384,"(5, 95)"
214,"{'f_select__percentile': 27.190031880144428, 'model__regressor__alpha': 0.42485742800828075, 'model__regressor__l1_ratio': 0.02630091509023058, 'scaler__quantile_range': (0.1, 99.9)}",7.003860922018066,5.163367457232338,0.576941084349528,0.824036340982405,-0.21646568991831705,-0.21652426785080076,-0.2165401270872473,-0.21646379417236514,-0.2164613087163792,-0.21649103754902188,3.400747907095008e-05,26,27.190031880144428,0.42485742800828075,0.02630091509023058,"(0.1, 99.9)"
215,"{'f_select__percentile': 8.675653927034165, 'model__regressor__alpha': 1.6565271360253842, 'model__regressor__l1_ratio': 0.046964173865508774, 'scaler__quantile_range': (1, 99)}",7.080506214685738,5.698612509404699,0.18526838831603526,0.03429046608571059,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,8.675653927034165,1.6565271360253842,0.046964173865508774,"(1, 99)"
216,"{'f_select__percentile': 22.676448556023143, 'model__regressor__alpha': 0.8124003672181586, 'model__regressor__l1_ratio': 0.47245471212070067, 'scaler__quantile_range': (5, 95)}",4.32660289616324,3.004166629418261,0.19509481098502873,0.01318132395667972,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,22.676448556023143,0.8124003672181586,0.47245471212070067,"(5, 95)"
217,"{'f_select__percentile': 48.524531733864016, 'model__regressor__alpha': 0.6459285867789728, 'model__regressor__l1_ratio': 0.9975730998490004, 'scaler__quantile_range': (0.1, 99.9)}",6.417146333120764,3.0840178241276126,0.26875769458711146,0.1622871989521615,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,48.524531733864016,0.6459285867789728,0.9975730998490004,"(0.1, 99.9)"
218,"{'f_select__percentile': 16.084595707090678, 'model__regressor__alpha': 5.080201244928586, 'model__regressor__l1_ratio': 0.3389056153270068, 'scaler__quantile_range': (10, 90)}",5.4142304383218285,3.364310853742191,0.45385926533490417,0.4094883489399958,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,16.084595707090678,5.080201244928586,0.3389056153270068,"(10, 90)"
219,"{'f_select__percentile': 42.923945034235025, 'model__regressor__alpha': 1.6808125677593269, 'model__regressor__l1_ratio': 0.2480488763875679, 'scaler__quantile_range': (1, 99)}",5.416926044225693,3.424842058399629,0.21503950897604227,0.055077275390711895,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,-0.21803247568558676,0.0,62,42.923945034235025,1.6808125677593269,0.2480488763875679,"(1, 99)"
220,"{'f_select__percentile': 54.78891337323514, 'model__regressor__alpha': 1.3388659524745106, 'model__regressor__l1_ratio': 0.2545017481590083, 'scaler__quantile_range': (10, 90)}",6.297824360243976,3.1770857578719855,0.8572607835754752,0.5646119668039121,-0.21681108880735767,-0.2168233385545576,-0.21724033552941513,-0.21695512440807802,-0.21679375021031258,-0.2169247275019442,0.000167857630978903,37,54.78891337323514,1.3388659524745106,0.2545017481590083,"(10, 90)"
221,"{'f_select__percentile': 31.158856963902494, 'model__regressor__alpha': 1.1435346183267203, 'model__regressor__l1_ratio': 0.6393438096445918, 'scaler__quantile_range': (10, 90)}",6.472067572688684,4.626904175985198,0.33896052176132796,0.23297653947152724,-0.21803247568558676,-0.21803247568558676,-0.21802228826674286,-0.21803143646461012,-0.21803247568558676,-0.21803023035762265,3.9913905999615305e-06,59,31.158856963902494,1.1435346183267203,0.6393438096445918,"(10, 90)"
