,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 16.544078548462505, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 90, 'scaler__quantile_range': (0.5, 99.5)}",7.78563908211072,0.36551402250002973,0.0726013959996635,0.041807062357104074,-0.6230355737780672,-0.6517489519902129,-0.6320121357737596,-0.6761941403803498,-0.6481813206721896,-0.646229678629876,0.018287001700021958,17,16.544078548462505,15,0.25,90,"(0.5, 99.5)"
1,"{'f_select__percentile': 37.140810844278306, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 93, 'scaler__quantile_range': (1, 99)}",14.709155942872167,0.3339411061634227,0.09394692406058311,0.04102112760191189,-0.5833272842155333,-0.6153218622343128,-0.6064532975738997,-0.6049526401486919,-0.6077555827761432,-0.6035613028146536,0.010731024363102958,7,37.140810844278306,11,0.25,93,"(1, 99)"
2,"{'f_select__percentile': 28.525735005088436, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 79, 'scaler__quantile_range': (1, 99)}",10.500870293751358,0.736398516315476,0.036501068994402884,0.009455086539354405,-0.6071076133091964,-0.6182909131090806,-0.6131007919240288,-0.6167579296304683,-0.6253875253964167,-0.6161274839694384,0.006022209989181537,16,28.525735005088436,11,0.25,79,"(1, 99)"
3,"{'f_select__percentile': 0.6844876436149061, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 74, 'scaler__quantile_range': (1, 99)}",2.0966734318062663,0.10614398806432142,0.02674601152539253,0.00283187318504865,-0.6678848188400366,-0.6983628743515341,-0.6884223942230836,-0.6890795584216977,-0.6922193788799257,-0.6871927769308481,0.010276600201114596,19,0.6844876436149061,10,auto,74,"(1, 99)"
4,"{'f_select__percentile': 11.163171571364828, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 98, 'scaler__quantile_range': (5, 95)}",17.535324443876743,0.43071718933519604,0.0367828918620944,0.007203434762244671,-0.5961613952097226,-0.6182581482458345,-0.6137917092451357,-0.6099955555370777,-0.6242973944101642,-0.6124994585172578,0.009457805405149178,13,11.163171571364828,10,auto,98,"(5, 95)"
5,"{'f_select__percentile': 48.81856209145954, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 82, 'scaler__quantile_range': (0.1, 99.9)}",75.99125055801123,1.7880852184366365,0.046725105866789816,0.013265180799192334,-0.5773917177542567,-0.6065127521198864,-0.612200089201037,-0.603730146431199,-0.5960629071014565,-0.5991793092226694,0.012071747142309715,5,48.81856209145954,23,auto,82,"(0.1, 99.9)"
6,"{'f_select__percentile': 49.369026142501106, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 71, 'scaler__quantile_range': (0.1, 99.9)}",55.038032665179344,1.5228960907636908,0.03611793039890472,0.006536662565084136,-0.5884284156589122,-0.6080542518117565,-0.6181323898881319,-0.6029712741901803,-0.602100239244933,-0.603937731102838,0.009627231962633258,8,49.369026142501106,12,auto,71,"(0.1, 99.9)"
7,"{'f_select__percentile': 0.4278348266842924, 'model__regressor__max_depth': 14, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 67, 'scaler__quantile_range': (10, 90)}",1.3787378868757514,0.09611747473930397,0.04276186563074589,0.01565244257710439,-0.7242922304447594,-0.7392868828365344,-0.7183561587231502,-0.710573001539462,-0.7119369095837723,-0.7208919026320995,0.010421725955513045,20,0.4278348266842924,14,0.25,67,"(10, 90)"
8,"{'f_select__percentile': 33.40659810936586, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 73, 'scaler__quantile_range': (0.1, 99.9)}",12.981684625122579,0.3886083382980344,0.05659482131013647,0.02224292984591834,-0.6072427280075555,-0.6119380111518821,-0.6118248643963036,-0.6123147259932769,-0.6156376844317871,-0.6117909529069995,0.002675079167996189,12,33.40659810936586,23,0.25,73,"(0.1, 99.9)"
9,"{'f_select__percentile': 92.49412658372749, 'model__regressor__max_depth': 19, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 53, 'scaler__quantile_range': (10, 90)}",25.850111030539846,0.7625619248823376,0.0349930669501191,0.00809944498052557,-0.5803957257827901,-0.6033853564276516,-0.5900439429699789,-0.6002952891324633,-0.6026645995681383,-0.5953551612793804,0.00888110299743941,1,92.49412658372749,19,0.25,53,"(10, 90)"
10,"{'f_select__percentile': 75.03588599828277, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 57, 'scaler__quantile_range': (5, 95)}",87.10505931835215,8.857719808800535,0.045304617469082584,0.0019344342057865346,-0.6029463984318065,-0.6268936981344777,-0.6169699232281473,-0.6164266019947778,-0.6131839386641832,-0.6152842545395143,0.007689516382287071,15,75.03588599828277,17,auto,57,"(5, 95)"
