,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 2.9129332501996896, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 68, 'scaler__quantile_range': (1, 99)}",87.85295532345772,56.850707936414715,0.17249329230980948,0.0396509503548437,-0.36046593747391686,-0.3606471544721679,-0.3597085049662669,-0.3583738270134982,-0.36208725424922106,-0.3602565367325907,0.001215933915515337,20,2.9129332501996896,18,0.25,68,"(1, 99)"
1,"{'f_select__percentile': 37.31938692051653, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 82, 'scaler__quantile_range': (0.1, 99.9)}",517.9683600945398,4.152968970771134,0.2080901689827442,0.015544579388958047,-0.31755629241571287,-0.3183188973188212,-0.31281364916179033,-0.31230232932627267,-0.31772846895237894,-0.31574395819535217,0.0026185664645077,8,37.31938692051653,15,auto,82,"(0.1, 99.9)"
2,"{'f_select__percentile': 29.549794355809624, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 92, 'scaler__quantile_range': (0.5, 99.5)}",159.4679587542254,12.46318190558342,0.5294828156474978,0.30390107171950165,-0.318747943700203,-0.32119646470443336,-0.3187360016488645,-0.31567331494120043,-0.32379338373544453,-0.31962941735793626,0.002720965563781417,12,29.549794355809624,22,0.25,92,"(0.5, 99.5)"
3,"{'f_select__percentile': 57.55356839860259, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 55, 'scaler__quantile_range': (0.5, 99.5)}",164.56312589813024,9.104596745993527,0.24098427072167397,0.0786627497618072,-0.3107121919402957,-0.3121288579353582,-0.3124150937258948,-0.30753291927531995,-0.3132388958464449,-0.3112056263538581,0.0020090096771104115,1,57.55356839860259,17,0.25,55,"(0.5, 99.5)"
4,"{'f_select__percentile': 80.21094936844369, 'model__regressor__max_depth': 19, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 54, 'scaler__quantile_range': (1, 99)}",316.9683114981279,61.616638209064185,0.9560245145112276,1.0555801367055004,-0.3116154740430281,-0.3130387159845765,-0.3135537095888979,-0.31060586695929493,-0.3161526760431207,-0.31299327222657974,0.0018918308445249252,6,80.21094936844369,19,0.25,54,"(1, 99)"
5,"{'f_select__percentile': 40.38772812730594, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 94, 'scaler__quantile_range': (5, 95)}",227.2428467298858,4.516598069656928,0.28096878714859486,0.03351632392788587,-0.3167387228232749,-0.320613785010091,-0.3224692622261338,-0.3194218596857148,-0.3231775463254852,-0.32048420078297163,0.002296465696334101,14,40.38772812730594,23,0.25,94,"(5, 95)"
6,"{'f_select__percentile': 44.377379884306166, 'model__regressor__max_depth': 19, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 80, 'scaler__quantile_range': (5, 95)}",203.83804495087824,12.652269167211228,0.3186906897171866,0.0889537496428431,-0.3163177458663725,-0.3217287563777805,-0.32089113244795675,-0.32095143635341156,-0.3254842206568205,-0.321074567850257,0.00291715300210934,15,44.377379884306166,19,0.25,80,"(5, 95)"
7,"{'f_select__percentile': 66.01286142666797, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 63, 'scaler__quantile_range': (10, 90)}",157.85249579213558,10.19455028886562,0.360375102236867,0.3976979186952431,-0.31788985681287985,-0.3221654482063211,-0.32218221103827505,-0.3192289420810218,-0.3257351598561639,-0.32144027961449684,0.0027209168856745063,16,66.01286142666797,10,0.25,63,"(10, 90)"
8,"{'f_select__percentile': 25.880258539462343, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 92, 'scaler__quantile_range': (0.1, 99.9)}",491.907459115237,9.060799100159846,0.23460597284138202,0.026424294072126948,-0.32195647678539113,-0.3226101855433064,-0.3189938569813503,-0.3145325985074077,-0.32300094048317635,-0.32021887296911833,0.0031720598416921895,13,25.880258539462343,20,auto,92,"(0.1, 99.9)"
9,"{'f_select__percentile': 9.692836167279372, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 62, 'scaler__quantile_range': (5, 95)}",39.277254360169174,17.16469707854141,0.15388888642191886,0.007784350828286085,-0.3210730351704803,-0.32393159447620795,-0.3199914468350863,-0.3188509414732422,-0.3304588451070285,-0.32286109687686276,0.0041564648982622115,18,9.692836167279372,18,0.25,62,"(5, 95)"
