,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 21.215726109186907, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 65, 'scaler__quantile_range': (10, 90)}",84.9127899326384,3.5606396319163447,0.5434835438616574,0.3792206715805375,-0.18006168555032687,-0.17923652764263182,-0.17912773282875008,-0.18103844303378433,-0.1796073413405041,-0.17981435174225172,0.0006939315394325342,15,21.215726109186907,24,0.25,65,"(10, 90)"
1,"{'f_select__percentile': 85.54319340694958, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 72, 'scaler__quantile_range': (0.5, 99.5)}",192.4572464235127,13.91952490449381,0.17681117467582225,0.012518795823844485,-0.17603657462087424,-0.17565295803586606,-0.17626974599183823,-0.17688814811429265,-0.17655868275019632,-0.17628121630120125,0.0004242710614767986,9,85.54319340694958,10,0.25,72,"(0.5, 99.5)"
2,"{'f_select__percentile': 27.02211126523222, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 65, 'scaler__quantile_range': (0.1, 99.9)}",77.7340334303677,6.615048925245701,0.21025657802820205,0.09157946890683877,-0.1784602417687287,-0.17740269065244918,-0.1783103393747822,-0.17934626659348332,-0.17953708125463091,-0.17861132046965744,0.0007708844070242943,14,27.02211126523222,16,0.25,65,"(0.1, 99.9)"
3,"{'f_select__percentile': 84.29056380690255, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 80, 'scaler__quantile_range': (0.1, 99.9)}",351.05287729953415,9.659782080026634,0.36368273235857485,0.051017248777568865,-0.1753964363930179,-0.17490371374600888,-0.17468823243937126,-0.17459874072069098,-0.1758183538869528,-0.17508110265721377,0.00046074910582422004,4,84.29056380690255,22,0.25,80,"(0.1, 99.9)"
4,"{'f_select__percentile': 94.03939925783277, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 69, 'scaler__quantile_range': (10, 90)}",286.9832477586344,12.017647777376704,0.2697022404521704,0.07214289044424373,-0.17572746416226345,-0.1746473478856399,-0.17548703963234744,-0.17577450131099875,-0.17506447267706776,-0.17534017400121152,0.0004280698154506058,6,94.03939925783277,16,0.25,69,"(10, 90)"
5,"{'f_select__percentile': 14.469018186983861, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 50, 'scaler__quantile_range': (0.5, 99.5)}",142.96528491317295,6.362587780573763,0.33751059547066686,0.40490929070200776,-0.1884643348698948,-0.185542620674464,-0.18567901235051504,-0.1880988379962636,-0.18653820948383332,-0.1868646397022447,0.001211808410647297,20,14.469018186983861,20,auto,50,"(0.5, 99.5)"
6,"{'f_select__percentile': 70.20889988053592, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 75, 'scaler__quantile_range': (5, 95)}",267.08844866766594,9.382970237669227,0.2775955989956856,0.05483822292649919,-0.17740019991331665,-0.17581560262228832,-0.17758402193682582,-0.1765582991235902,-0.177703886607002,-0.17701241091957412,0.000720247670772086,12,70.20889988053592,18,0.25,75,"(5, 95)"
7,"{'f_select__percentile': 49.36482459846655, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 79, 'scaler__quantile_range': (1, 99)}",167.51048552198336,4.254909232220547,0.20107728578150272,0.01585087492883074,-0.17583465883770127,-0.1748462148501892,-0.17633533565242202,-0.1763050495840569,-0.17655409562402713,-0.17597506769482282,0.0006112180087716104,8,49.36482459846655,16,0.25,79,"(1, 99)"
8,"{'f_select__percentile': 70.6125885212991, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 64, 'scaler__quantile_range': (10, 90)}",664.9295732419007,45.16294478648369,0.1656623937189579,0.029442767009814144,-0.17626516699237688,-0.17521239876351688,-0.1775111139915072,-0.17606695025473681,-0.17635078791078113,-0.17628128321358044,0.0007356582135180341,10,70.6125885212991,12,auto,64,"(10, 90)"
9,"{'f_select__percentile': 72.91116917285795, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 95, 'scaler__quantile_range': (10, 90)}",302.23715880215167,11.997382865782525,0.29111598432064056,0.046183431722335334,-0.17549246328787302,-0.17393078103412138,-0.1753967216395574,-0.1757570787249159,-0.17546937930247264,-0.17520929128140586,0.0006507814585060349,5,72.91116917285795,15,0.25,95,"(10, 90)"
