,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 9.525806147080251, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 62, 'scaler__quantile_range': (1, 99)}",15.80830827616155,0.17010845555755333,0.03606776669621468,0.0020208403620645228,-0.4084874845446484,-0.3781001847274877,-0.4097744894302205,-0.39786188357340296,-0.4107685250971634,-0.4009985134745846,0.01235093093912024,17,9.525806147080251,12,auto,62,"(1, 99)"
1,"{'f_select__percentile': 87.20516187480703, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 51, 'scaler__quantile_range': (1, 99)}",37.475572840403764,2.3625128996389217,0.05794671978801489,0.007961806280616882,-0.4026651245528734,-0.37723738196133705,-0.40404775156933553,-0.39752205676105057,-0.4051535616449911,-0.39732517529791755,0.010378342122066286,9,87.20516187480703,18,0.25,51,"(1, 99)"
2,"{'f_select__percentile': 14.579730149803583, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 82, 'scaler__quantile_range': (0.1, 99.9)}",38.51973326690495,0.4625446898120424,0.053249528631567955,0.003860663790402246,-0.46413561272889275,-0.4491062425786222,-0.46280307475048876,-0.4521090353440484,-0.4647666162543881,-0.45858411633128804,0.0066120918377995845,19,14.579730149803583,20,auto,82,"(0.1, 99.9)"
3,"{'f_select__percentile': 52.842061861495694, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 99, 'scaler__quantile_range': (0.5, 99.5)}",140.68234566114842,3.3640112315332242,0.07692225649952888,0.031339874380591166,-0.3993740633608675,-0.37973554078108207,-0.4039063498011216,-0.3903042887535386,-0.3993615025364348,-0.39453634904660895,0.008619243119478648,2,52.842061861495694,12,auto,99,"(0.5, 99.5)"
4,"{'f_select__percentile': 36.89470652677564, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 77, 'scaler__quantile_range': (0.5, 99.5)}",18.944673054106534,1.4891941662312362,0.12447156682610512,0.1058675171002559,-0.39743820273944125,-0.3797505871903756,-0.40413831402224293,-0.3889689641059105,-0.3997936344378399,-0.394017940499162,0.008677883700183912,1,36.89470652677564,11,0.25,77,"(0.5, 99.5)"
5,"{'f_select__percentile': 53.42750627392231, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 92, 'scaler__quantile_range': (1, 99)}",154.42517696246506,8.379345553692463,0.07546100616455079,0.014654902390716153,-0.4023041298242037,-0.38202812026860805,-0.4018331472617754,-0.38606755796057796,-0.40211648997730237,-0.39486988905849346,0.00892927974536366,3,53.42750627392231,16,auto,92,"(1, 99)"
6,"{'f_select__percentile': 63.096453377447425, 'model__regressor__max_depth': 19, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 72, 'scaler__quantile_range': (0.1, 99.9)}",143.16838138625025,6.186472594761158,0.06711567342281341,0.03065013256270943,-0.4054967968127713,-0.3844492068828359,-0.4062138478902264,-0.39189643501590954,-0.4095040317386492,-0.3995120636680785,0.009648396994290657,14,63.096453377447425,19,auto,72,"(0.1, 99.9)"
7,"{'f_select__percentile': 69.34722706006272, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 92, 'scaler__quantile_range': (5, 95)}",56.73741202093661,4.430187634538117,0.07608676105737686,0.01281252930959146,-0.40888748417434356,-0.38646369581648443,-0.40463280390084205,-0.3968059571165489,-0.4055946983910203,-0.4004769278798479,0.008050429018337526,16,69.34722706006272,24,0.25,92,"(5, 95)"
8,"{'f_select__percentile': 95.70826906443438, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 69, 'scaler__quantile_range': (0.1, 99.9)}",205.5243005083874,10.684779400083077,0.07659935243427754,0.004990074940156442,-0.40434689396063195,-0.3863767175215101,-0.40337487803302524,-0.399054964912768,-0.40415630248574136,-0.39946195138273527,0.006820550922438483,13,95.70826906443438,18,auto,69,"(0.1, 99.9)"
9,"{'f_select__percentile': 63.20801461041711, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 59, 'scaler__quantile_range': (0.1, 99.9)}",23.823171410430223,1.0521732158020805,1.0128598185256124,1.8098811198570761,-0.40288655776098853,-0.3841451008180196,-0.4032912833609764,-0.3943825665106493,-0.4030281119633565,-0.39754672408279806,0.007498997231374501,10,63.20801461041711,11,0.25,59,"(0.1, 99.9)"
