,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__alpha,param_model__regressor__l1_ratio,param_scaler__quantile_range
35,"{'f_select__percentile': 66.0570778629412, 'model__regressor__alpha': 3.1081834247765796, 'model__regressor__l1_ratio': 0.2681796845727742, 'scaler__quantile_range': (1, 99)}",13.855895987898112,8.44040287866143,0.7277495777234435,0.20873939851056791,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,66.0570778629412,3.1081834247765796,0.2681796845727742,"(1, 99)"
36,"{'f_select__percentile': 16.025370038227482, 'model__regressor__alpha': 0.5100814670709204, 'model__regressor__l1_ratio': 0.5411962409204968, 'scaler__quantile_range': (0.1, 99.9)}",8.555374697456136,2.3147946235950907,0.8124494375661016,0.5125456907827405,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,16.025370038227482,0.5100814670709204,0.5411962409204968,"(0.1, 99.9)"
37,"{'f_select__percentile': 26.16379130796166, 'model__regressor__alpha': 0.8641419655844339, 'model__regressor__l1_ratio': 0.5080304054582742, 'scaler__quantile_range': (5, 95)}",10.343340513296425,5.499528327764569,1.8002374656498432,2.078458272857709,-0.9202067594564332,-0.9203317441356516,-0.9204654076590552,-0.9203609067846529,-0.920522088087043,-0.9203773812245672,0.0001096856125775938,74,26.16379130796166,0.8641419655844339,0.5080304054582742,"(5, 95)"
38,"{'f_select__percentile': 27.727876910455883, 'model__regressor__alpha': 2.794797251815917, 'model__regressor__l1_ratio': 0.22619442756154495, 'scaler__quantile_range': (5, 95)}",8.75691005140543,1.9000718468246929,0.4893692614510655,0.09705732020724125,-0.9202354880640709,-0.9203286965474362,-0.9204696162898651,-0.9203852674179608,-0.9205315101802312,-0.9203901156999128,0.00010394062416799909,88,27.727876910455883,2.794797251815917,0.22619442756154495,"(5, 95)"
39,"{'f_select__percentile': 42.54588825648686, 'model__regressor__alpha': 0.7770878141222446, 'model__regressor__l1_ratio': 0.4874267047017665, 'scaler__quantile_range': (1, 99)}",9.574676040990743,2.000483464314047,0.6194303277297877,0.2128878858132628,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,42.54588825648686,0.7770878141222446,0.4874267047017665,"(1, 99)"
40,"{'f_select__percentile': 34.235872874879725, 'model__regressor__alpha': 0.3474287582165504, 'model__regressor__l1_ratio': 0.4280235184618517, 'scaler__quantile_range': (0.1, 99.9)}",8.683772995299659,2.6575937330128654,0.5119077313691378,0.14808390233881283,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,34.235872874879725,0.3474287582165504,0.4280235184618517,"(0.1, 99.9)"
41,"{'f_select__percentile': 96.4030396590026, 'model__regressor__alpha': 1.020119857675275, 'model__regressor__l1_ratio': 0.9689850720672086, 'scaler__quantile_range': (0.1, 99.9)}",10.132150117214769,2.41626919365456,0.6529652547091246,0.2071079810650724,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,96.4030396590026,1.020119857675275,0.9689850720672086,"(0.1, 99.9)"
42,"{'f_select__percentile': 5.292581048474809, 'model__regressor__alpha': 3.846386373985907, 'model__regressor__l1_ratio': 0.6751449301347832, 'scaler__quantile_range': (0.5, 99.5)}",8.933858029171825,2.7348668660352495,0.5104404799640179,0.14240609171580915,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,5.292581048474809,3.846386373985907,0.6751449301347832,"(0.5, 99.5)"
43,"{'f_select__percentile': 37.15805545165609, 'model__regressor__alpha': 0.16971979012167593, 'model__regressor__l1_ratio': 0.7208142215708792, 'scaler__quantile_range': (1, 99)}",9.826069882884621,3.0806920380186154,1.03976535431284,0.6134914848129629,-0.9203933217158463,-0.9203749814325726,-0.9205198649155192,-0.9205314025806473,-0.9205952164462332,-0.9204829574181637,8.485818653084798e-05,118,37.15805545165609,0.16971979012167593,0.7208142215708792,"(1, 99)"
44,"{'f_select__percentile': 37.914938217701575, 'model__regressor__alpha': 0.51900060140121, 'model__regressor__l1_ratio': 0.33651924183961557, 'scaler__quantile_range': (0.1, 99.9)}",12.977729042060673,3.19262697069602,0.6589580366387964,0.224103400308218,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,37.914938217701575,0.51900060140121,0.33651924183961557,"(0.1, 99.9)"
45,"{'f_select__percentile': 61.233674278263436, 'model__regressor__alpha': 0.1895320025745247, 'model__regressor__l1_ratio': 0.0911659603696594, 'scaler__quantile_range': (0.5, 99.5)}",9.920682368800044,2.097095906086331,1.8047383847646414,1.5970826509414433,-0.9196692862710047,-0.9197050278135543,-0.9198715081779791,-0.9198337685454304,-0.919951381662839,-0.9198061944941616,0.00010496101979191928,13,61.233674278263436,0.1895320025745247,0.0911659603696594,"(0.5, 99.5)"
46,"{'f_select__percentile': 48.357344329313534, 'model__regressor__alpha': 0.6628006680780342, 'model__regressor__l1_ratio': 0.05124445775916342, 'scaler__quantile_range': (10, 90)}",15.427772465720773,3.422403094213406,1.0209916576743125,0.28027122135379184,-0.9198414807784909,-0.9200535884195661,-0.9202348165449934,-0.9199486095273541,-0.9201392059893747,-0.9200435402519559,0.0001383324926087366,15,48.357344329313534,0.6628006680780342,0.05124445775916342,"(10, 90)"
47,"{'f_select__percentile': 56.654320856586814, 'model__regressor__alpha': 3.371006728372235, 'model__regressor__l1_ratio': 0.9362320053711783, 'scaler__quantile_range': (5, 95)}",9.250281687252572,2.260369877777489,1.3869914080947638,1.299452430915769,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,56.654320856586814,3.371006728372235,0.9362320053711783,"(5, 95)"
48,"{'f_select__percentile': 31.233468138939212, 'model__regressor__alpha': 1.5854291098918556, 'model__regressor__l1_ratio': 0.7837918064695816, 'scaler__quantile_range': (10, 90)}",9.377594749908894,1.3450416846167828,0.5878278545103968,0.2972134223474658,-0.9201916180175059,-0.9203355504551811,-0.9204646724078561,-0.9203484525134741,-0.9205175949787633,-0.9203715776745561,0.00011331892540322966,64,31.233468138939212,1.5854291098918556,0.7837918064695816,"(10, 90)"
49,"{'f_select__percentile': 90.57643379674124, 'model__regressor__alpha': 0.30483755154968223, 'model__regressor__l1_ratio': 0.49075467085025204, 'scaler__quantile_range': (10, 90)}",14.147776034474372,2.1188037695002206,0.7490497291757492,0.17116731329291807,-0.9201633470788054,-0.9203607893802478,-0.9204695496966844,-0.9202484145814201,-0.9204434560171219,-0.9203371113508559,0.00011616444526140722,30,90.57643379674124,0.30483755154968223,0.49075467085025204,"(10, 90)"
50,"{'f_select__percentile': 53.08978606752689, 'model__regressor__alpha': 2.140635456037957, 'model__regressor__l1_ratio': 0.7621711225920721, 'scaler__quantile_range': (0.5, 99.5)}",12.248566609597765,2.929158771741377,0.7206954164430499,0.12050859435085456,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,53.08978606752689,2.140635456037957,0.7621711225920721,"(0.5, 99.5)"
51,"{'f_select__percentile': 52.917092244965815, 'model__regressor__alpha': 3.999084019640846, 'model__regressor__l1_ratio': 0.674325839592021, 'scaler__quantile_range': (5, 95)}",11.279775223508477,4.219107551928484,1.6458146292716265,1.274147769586415,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,52.917092244965815,3.999084019640846,0.674325839592021,"(5, 95)"
52,"{'f_select__percentile': 34.39949487783428, 'model__regressor__alpha': 1.2915541686492422, 'model__regressor__l1_ratio': 0.8822830762474104, 'scaler__quantile_range': (10, 90)}",11.469971047440776,3.7804351822343967,1.298043778538704,1.5336003008434917,-0.9201879599256401,-0.9203347891537429,-0.9204646722521896,-0.9203455638966229,-0.9205165807417774,-0.9203699131939946,0.00011438900911682061,62,34.39949487783428,1.2915541686492422,0.8822830762474104,"(10, 90)"
53,"{'f_select__percentile': 67.57345874508357, 'model__regressor__alpha': 1.0756932317422907, 'model__regressor__l1_ratio': 0.793746730870884, 'scaler__quantile_range': (5, 95)}",9.01173928710341,1.332973806107121,2.4673545678495428,2.4099116339677837,-0.9202723785071398,-0.9203315118538066,-0.9204790075189414,-0.920417349384676,-0.9205447261852954,-0.9204089946899718,9.804305919185236e-05,99,67.57345874508357,1.0756932317422907,0.793746730870884,"(5, 95)"
