,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 90.0913146996936, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 97, 'scaler__quantile_range': (10, 90)}",1252.6954718584195,61.39213134898046,0.4678544409573078,0.3490611030887643,-0.9445090608763151,-0.9232223000047676,-0.9424263807195372,-0.9340918180865461,-0.9357023580644043,-0.935990674032389,0.007492719003252339,2,90.0913146996936,24,auto,97,"(10, 90)"
1,"{'f_select__percentile': 47.17716737019442, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 59, 'scaler__quantile_range': (1, 99)}",361.53805140350016,8.168771867395542,0.15916771311312913,0.015767682377045733,-0.9575552762222176,-0.9285198458401458,-0.9324802161220168,-0.9438969725741968,-0.9398373727524055,-0.9404585197117962,0.010106686386871988,6,47.17716737019442,23,auto,59,"(1, 99)"
2,"{'f_select__percentile': 50.617363507045134, 'model__regressor__max_depth': 13, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 92, 'scaler__quantile_range': (5, 95)}",119.11603947514668,12.61197951586384,0.13564099753275513,0.010577981892954322,-0.9712571271266052,-0.9396273005786033,-0.9630611299234345,-0.9492474603955517,-0.9545511234242505,-0.9555493639337879,0.010930733951635324,14,50.617363507045134,13,0.25,92,"(5, 95)"
3,"{'f_select__percentile': 28.00569415652938, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 95, 'scaler__quantile_range': (0.5, 99.5)}",330.69133307784796,31.891499162787635,0.22225519232451915,0.04356856469089648,-0.9668644170567707,-0.9421630405139443,-0.9604329881151459,-0.9616805952096449,-0.9391605593262156,-0.9540607566568046,0.011190881296670943,13,28.00569415652938,22,auto,95,"(0.5, 99.5)"
4,"{'f_select__percentile': 13.515178474320699, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 76, 'scaler__quantile_range': (10, 90)}",149.12605702355503,15.912976698396895,0.1605833769775927,0.020302344441163897,-1.0149839319299672,-0.978213008805391,-1.0028846592982112,-0.9895341804541012,-0.9992184359999817,-0.9969674576700541,0.012423248487347275,17,13.515178474320699,23,auto,76,"(10, 90)"
5,"{'f_select__percentile': 66.06243606278193, 'model__regressor__max_depth': 21, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 98, 'scaler__quantile_range': (5, 95)}",224.61514041330665,17.240070949820517,0.20904032476246356,0.01730294942271721,-0.9581606104147976,-0.9321829336453644,-0.9461713657224755,-0.9416209847509105,-0.9409477626091033,-0.9438172205466843,0.008481880880209451,9,66.06243606278193,21,0.25,98,"(5, 95)"
6,"{'f_select__percentile': 60.8690422945681, 'model__regressor__max_depth': 21, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 52, 'scaler__quantile_range': (10, 90)}",109.89838628042489,10.07619742437549,0.16249259375035763,0.03994025368851381,-0.9674567538127228,-0.9362356416587604,-0.9582921059969438,-0.9472966638404414,-0.956667771183448,-0.9531902737939457,0.010619451925308264,11,60.8690422945681,21,0.25,52,"(10, 90)"
7,"{'f_select__percentile': 16.821911826651736, 'model__regressor__max_depth': 21, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 79, 'scaler__quantile_range': (0.1, 99.9)}",45.13444363027811,1.1676667994273857,0.3932044912129641,0.39477718377666215,-1.0459186601363566,-1.0432752332725506,-1.040759139301801,-1.0470782323840593,-1.0480404168540443,-1.04501436722669,0.0026595017004619552,20,16.821911826651736,21,0.25,79,"(0.1, 99.9)"
8,"{'f_select__percentile': 15.026762549672135, 'model__regressor__max_depth': 13, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 82, 'scaler__quantile_range': (0.5, 99.5)}",111.5727615904063,4.345863915947265,0.12370028719305992,0.009305022784455622,-1.0160317987751872,-0.9972605170589731,-1.003572894765155,-1.008412624811613,-1.0101446329089228,-1.0070847987620097,0.006325050581575735,18,15.026762549672135,13,auto,82,"(0.5, 99.5)"
9,"{'f_select__percentile': 58.164936912733765, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 53, 'scaler__quantile_range': (0.5, 99.5)}",330.3422694383189,23.50398568154421,0.11100518479943275,0.009245057709299082,-0.9520501550162394,-0.9230473207612405,-0.9344948421209063,-0.9340799751362256,-0.9404961795934842,-0.9368342133983087,0.009466741425027783,4,58.164936912733765,15,auto,53,"(0.5, 99.5)"
10,"{'f_select__percentile': 29.39926914808677, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 57, 'scaler__quantile_range': (0.1, 99.9)}",47.05614092759788,3.0794354952295864,0.15031390860676766,0.05850304070145334,-0.9609942714424629,-0.9310431823056577,-0.9414668925931979,-0.9406076529804154,-0.9413894111040403,-0.943100892260063,0.009771540953099116,8,29.39926914808677,17,0.25,57,"(0.1, 99.9)"
