,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 27.921793250244075, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 84, 'scaler__quantile_range': (10, 90)}",11.508766614645719,0.11047018425872923,0.04362471029162407,0.009932992243095701,-0.7953597166237163,-0.7939314139503826,-0.8169450061350243,-0.7726864655966379,-0.8279859027196306,-0.8013817010050783,0.019314179369928904,14,27.921793250244075,10,0.25,84,"(10, 90)"
1,"{'f_select__percentile': 75.9456180264959, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 56, 'scaler__quantile_range': (10, 90)}",100.77533556185662,4.762943743340329,0.08660188978537917,0.05541947028016148,-0.7842501828391114,-0.7703343795373453,-0.7719964618202609,-0.7395793178618218,-0.7875793705626227,-0.7707479425242323,0.016963610827033033,8,75.9456180264959,23,auto,56,"(10, 90)"
2,"{'f_select__percentile': 3.468186653554095, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 96, 'scaler__quantile_range': (10, 90)}",6.662888512387871,0.3500463559263791,0.05101448334753513,0.020141889863867356,-0.8888730459056567,-0.9052401713768876,-0.935509966039382,-0.9075169907458055,-0.9233483408179975,-0.9120977029771458,0.016013146310481962,17,3.468186653554095,10,auto,96,"(10, 90)"
3,"{'f_select__percentile': 50.92807272397394, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 90, 'scaler__quantile_range': (0.1, 99.9)}",88.21158615238964,1.5590725289839533,0.15104681253433228,0.12736753176389082,-0.7681744529091868,-0.7632900657453452,-0.7647703548711128,-0.7379835220738096,-0.7894215277858818,-0.7647279846770673,0.01636450366229596,3,50.92807272397394,15,auto,90,"(0.1, 99.9)"
4,"{'f_select__percentile': 55.96068552650657, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 52, 'scaler__quantile_range': (0.1, 99.9)}",17.157687955349683,0.7044567453378795,0.15847632326185704,0.13763886115783944,-0.7664111399392013,-0.7732437750732823,-0.7704821732242846,-0.730931359191685,-0.7872000097198052,-0.7656536914296517,0.018715670024379988,5,55.96068552650657,22,0.25,52,"(0.1, 99.9)"
5,"{'f_select__percentile': 17.844242203148784, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 99, 'scaler__quantile_range': (10, 90)}",8.636490972712636,0.11533906293694181,0.05745693035423756,0.02023924551508771,-0.8133938526251141,-0.8267215311933463,-0.8620471897960454,-0.8067957593348979,-0.8743473591130637,-0.8366611384124933,0.026820910061261614,16,17.844242203148784,11,0.25,99,"(10, 90)"
6,"{'f_select__percentile': 16.399565310784826, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 88, 'scaler__quantile_range': (0.1, 99.9)}",6.416594368964434,0.5746344696315397,0.06673103542998433,0.029996088747882944,-1.0006196391665936,-0.9808638791059503,-0.9610424487834036,-0.9296432621726141,-0.9452838615525582,-0.9634906181562239,0.02515359784841966,20,16.399565310784826,11,0.25,88,"(0.1, 99.9)"
7,"{'f_select__percentile': 84.18798641240024, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 66, 'scaler__quantile_range': (1, 99)}",30.07258120626211,1.410160140810152,0.07678580284118652,0.03247812675259989,-0.7658695532894236,-0.7640795651863712,-0.7786898531056918,-0.7349421148753256,-0.7845787833295984,-0.7656319739572822,0.017168713758734393,4,84.18798641240024,15,0.25,66,"(1, 99)"
8,"{'f_select__percentile': 32.550649005040555, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 82, 'scaler__quantile_range': (10, 90)}",57.70168371349573,1.4240077251730034,0.05813070796430111,0.009412404608461414,-0.7975818862864009,-0.8136090067453826,-0.8061411289771583,-0.7575321722008633,-0.8255178813832375,-0.8000764151186084,0.023166420852415683,13,32.550649005040555,22,auto,82,"(10, 90)"
9,"{'f_select__percentile': 91.62117176719867, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 92, 'scaler__quantile_range': (0.5, 99.5)}",50.71904397718608,2.6955434602073876,0.0628616277128458,0.016414610673019345,-0.7746974106379914,-0.7679151692917836,-0.7688190964226799,-0.7452429578309743,-0.78158982941108,-0.7676528927189018,0.01222699831385199,6,91.62117176719867,23,0.25,92,"(0.5, 99.5)"
10,"{'f_select__percentile': 49.544391383469865, 'model__regressor__max_depth': 14, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 73, 'scaler__quantile_range': (5, 95)}",72.59956404455006,1.0817337010893913,0.1510584019124508,0.16615674529926527,-0.794390944014268,-0.7741359613661364,-0.7838581979035233,-0.7464584595527023,-0.8029812748554315,-0.7803649675384123,0.01953908817126385,9,49.544391383469865,14,auto,73,"(5, 95)"
11,"{'f_select__percentile': 46.30582400137276, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 96, 'scaler__quantile_range': (5, 95)}",25.61081221848726,1.6871855200751034,0.1548124983906746,0.17769736488781238,-0.7950543839184023,-0.7777388703176729,-0.7887130030081253,-0.7479549928367332,-0.8081779990522426,-0.7835278498266353,0.020328881409010725,10,46.30582400137276,22,0.25,96,"(5, 95)"
12,"{'f_select__percentile': 66.9224005086475, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 65, 'scaler__quantile_range': (10, 90)}",26.249518017470837,1.0704446194997073,0.04883445054292679,0.009597307758096791,-0.7916033505974484,-0.7929096946714516,-0.7933150812625404,-0.7558848714450609,-0.8083704175959158,-0.7884166831144834,0.017382788022438752,12,66.9224005086475,24,0.25,65,"(10, 90)"
13,"{'f_select__percentile': 61.403203599209746, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 90, 'scaler__quantile_range': (0.5, 99.5)}",108.72984802145511,2.5390265142809603,0.057025552913546565,0.007688774977904174,-0.7618682524024968,-0.7737180809308475,-0.7687411265385027,-0.7258627416197226,-0.7899496612884273,-0.7640279725559994,0.021209880768550994,2,61.403203599209746,16,auto,90,"(0.5, 99.5)"
14,"{'f_select__percentile': 82.5156946396213, 'model__regressor__max_depth': 13, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 99, 'scaler__quantile_range': (5, 95)}",146.40946253314615,3.5164303026506,0.05592792816460133,0.009606010827204449,-0.7901835489981013,-0.7846323426264488,-0.7921873811021477,-0.7539944959386947,-0.8111485178714757,-0.7864292573073735,0.01851234823562181,11,82.5156946396213,13,auto,99,"(5, 95)"
15,"{'f_select__percentile': 77.10455755448024, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 85, 'scaler__quantile_range': (0.5, 99.5)}",147.22347487024962,2.799101235363076,0.06313336193561554,0.011262104088505719,-0.7692630883607344,-0.7800456789712699,-0.7716095423825247,-0.7336558971503923,-0.7904894527028272,-0.7690127319135497,0.01918273872037403,7,77.10455755448024,24,auto,85,"(0.5, 99.5)"
16,"{'f_select__percentile': 63.782789878992155, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 81, 'scaler__quantile_range': (1, 99)}",25.219724149256944,0.7373343458987243,0.05928546115756035,0.011538596301210848,-0.7662951322497652,-0.7625132692229568,-0.7727619048916368,-0.7174720479838388,-0.7770336114962897,-0.7592151931688974,0.021468593075360084,1,63.782789878992155,15,0.25,81,"(1, 99)"
17,"{'f_select__percentile': 1.5817489348447622, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 57, 'scaler__quantile_range': (5, 95)}",1.0718760810792447,0.03688667233745911,0.045235331356525424,0.017748091953111993,-0.9111164385736916,-0.9376307962566737,-0.9365621626740855,-0.9130055619194534,-0.9313830381523319,-0.9259395995152472,0.011542697971744946,18,1.5817489348447622,22,0.25,57,"(5, 95)"
18,"{'f_select__percentile': 11.208421177457794, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 63, 'scaler__quantile_range': (1, 99)}",12.181225597020239,0.6479767369068902,0.06171047948300838,0.01726709439586022,-0.9605357385918095,-0.9387583885764212,-0.9569381114078561,-0.9238516804543988,-1.032540041475892,-0.9625247921012755,0.03741057064783024,19,11.208421177457794,12,auto,63,"(1, 99)"
19,"{'f_select__percentile': 42.486064914506805, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 71, 'scaler__quantile_range': (0.5, 99.5)}",16.192853232752533,0.5575913822825372,0.04966582078486681,0.011243444131625322,-0.800520673127646,-0.8200578901810962,-0.8320846637443718,-0.7807740750076783,-0.7986466395983591,-0.8064167883318303,0.01787516500803124,15,42.486064914506805,20,0.25,71,"(0.5, 99.5)"
