,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 46.87917793130867, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 79, 'scaler__quantile_range': (5, 95)}",204.68967297933995,4.723624223041797,0.07883408889174462,0.006139512217205908,-0.24647101201127855,-0.2490269745874371,-0.27108607676193897,-0.252271543824641,-0.25000609649466154,-0.25377146632974384,0.00885438815885249,17,46.87917793130867,22,auto,79,"(5, 95)"
1,"{'f_select__percentile': 89.77239609604524, 'model__regressor__max_depth': 13, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 93, 'scaler__quantile_range': (0.1, 99.9)}",316.6049742613453,2.557179903760513,0.078443886898458,0.009951564790751577,-0.2379783038496054,-0.2321377559393092,-0.24776364744070625,-0.22648159612271743,-0.23940428488981674,-0.23675287157341407,0.007162936311552922,11,89.77239609604524,13,auto,93,"(0.1, 99.9)"
2,"{'f_select__percentile': 25.525386709562227, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 97, 'scaler__quantile_range': (1, 99)}",34.983908873051405,0.4932084288006414,0.07885982673615217,0.011762121752839125,-0.2512048261484799,-0.23687890275171603,-0.26318545690684814,-0.24188652359021653,-0.2464412875168443,-0.24791883648307025,0.008992318621024621,14,25.525386709562227,24,0.25,97,"(1, 99)"
3,"{'f_select__percentile': 82.46572415811507, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 63, 'scaler__quantile_range': (1, 99)}",43.1633063737303,2.758965131303225,0.08056522011756898,0.06995122726968314,-0.23728897902578144,-0.22880100846093443,-0.24646999961301463,-0.22577612292255897,-0.23947292990360103,-0.23556144262054984,0.007466108598037989,8,82.46572415811507,10,0.25,63,"(1, 99)"
4,"{'f_select__percentile': 73.53321013167059, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 83, 'scaler__quantile_range': (1, 99)}",76.14142761593685,2.553217228404899,0.13693634010851383,0.06355393119001886,-0.22749032845547382,-0.2226719043980913,-0.2395512787608784,-0.2202218581222698,-0.23046608884223843,-0.2280798563270571,0.006761757336988229,3,73.53321013167059,20,0.25,83,"(1, 99)"
5,"{'f_select__percentile': 12.529784450616743, 'model__regressor__max_depth': 14, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 95, 'scaler__quantile_range': (10, 90)}",51.31058273813687,4.045422653755717,0.07031617779284716,0.018970338307613983,-0.25536045346633407,-0.24247069036290947,-0.26913951779608775,-0.25695048325662856,-0.2534541210121482,-0.25547410094230216,0.008510159202255431,18,12.529784450616743,14,auto,95,"(10, 90)"
6,"{'f_select__percentile': 83.89473638486136, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 76, 'scaler__quantile_range': (5, 95)}",233.12786985547282,3.8424363109279085,0.1446895893663168,0.08598552133757277,-0.23221664052882438,-0.22815025996194319,-0.2514461367257235,-0.2232118723964775,-0.24054518835827185,-0.23511330382603313,0.009947203845112353,7,83.89473638486136,12,auto,76,"(5, 95)"
7,"{'f_select__percentile': 94.41101992169926, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 81, 'scaler__quantile_range': (0.5, 99.5)}",433.14243015949614,26.964736833886995,0.07939788717776537,0.016722147983343382,-0.23782897901710331,-0.22962414254980545,-0.25126831296233004,-0.23116584906535426,-0.23923637420477953,-0.23782413663053192,0.007671957893199762,12,94.41101992169926,22,auto,81,"(0.5, 99.5)"
8,"{'f_select__percentile': 77.8992501067164, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 90, 'scaler__quantile_range': (0.5, 99.5)}",92.88449962260202,2.048029805823595,0.16027512839064,0.09691564363203137,-0.23243090263663482,-0.223240924576065,-0.2469638165696774,-0.21864660762095228,-0.22867041146779418,-0.229990219789298,0.009695182279352382,4,77.8992501067164,23,0.25,90,"(0.5, 99.5)"
9,"{'f_select__percentile': 16.242117475743445, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 71, 'scaler__quantile_range': (1, 99)}",36.08945049149916,0.7075571120587001,0.05026563368737698,0.016183118692173617,-0.25527766404588653,-0.25327786068257335,-0.2735584438218369,-0.2547053522826317,-0.25541761836433774,-0.2584467825370688,0.007593009908200965,19,16.242117475743445,10,auto,71,"(1, 99)"
10,"{'f_select__percentile': 91.29055661125527, 'model__regressor__max_depth': 14, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 64, 'scaler__quantile_range': (0.5, 99.5)}",59.58365342351608,1.7699170216723294,0.07275400031358004,0.010482641286027194,-0.234665269956041,-0.22516463786195015,-0.2450255898251437,-0.22596813739079433,-0.2322562459999082,-0.23261558410075053,0.0071837029254553895,5,91.29055661125527,14,0.25,64,"(0.5, 99.5)"
