,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 85.19024267869948, 'model__regressor__max_depth': 14, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 70, 'scaler__quantile_range': (0.1, 99.9)}",32.85740507543087,0.4542259776718968,0.03951958976686001,0.005281197658775114,-1.0269908446864227,-1.012724249070067,-1.0047011568121664,-1.0212972622752705,-0.9820418968725019,-1.0095510819432856,0.015700089831456366,6,85.19024267869948,14,0.25,70,"(0.1, 99.9)"
1,"{'f_select__percentile': 82.79677005070413, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 82, 'scaler__quantile_range': (0.1, 99.9)}",131.11062026061117,4.597673747442751,0.06708872374147176,0.035368741439509514,-1.05726813629169,-0.9939011750852144,-1.0130722772319085,-1.029687254296882,-0.9774766986072747,-1.014281108302594,0.027772653575976004,9,82.79677005070413,15,auto,82,"(0.1, 99.9)"
2,"{'f_select__percentile': 77.39519678583, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 97, 'scaler__quantile_range': (10, 90)}",129.9330866239965,8.162306065699712,0.22642033845186232,0.2247811760231572,-1.0427437488094302,-1.0075470027306206,-1.0178417444885919,-1.0220746462168595,-0.9804704049051378,-1.014135509430128,0.0203565474224803,8,77.39519678583,10,auto,97,"(10, 90)"
3,"{'f_select__percentile': 32.60108196710206, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 62, 'scaler__quantile_range': (10, 90)}",44.054897665791216,1.025935812946736,0.05591444484889507,0.019594791763667338,-1.0665215080520196,-1.0576152518076805,-1.0419250280927066,-1.0731387820821505,-1.0139258098246315,-1.0506252759718377,0.021123224387200074,16,32.60108196710206,20,auto,62,"(10, 90)"
4,"{'f_select__percentile': 10.775958544430807, 'model__regressor__max_depth': 21, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 67, 'scaler__quantile_range': (0.1, 99.9)}",17.484226066619158,0.673578633640701,0.10217160265892744,0.09458538281830456,-1.5536011503544187,-1.551325714106466,-1.5361850287074992,-1.5581671659886525,-1.5181775965294684,-1.5434913311373009,0.01465014228385512,20,10.775958544430807,21,auto,67,"(0.1, 99.9)"
5,"{'f_select__percentile': 11.998913693544699, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 84, 'scaler__quantile_range': (0.1, 99.9)}",22.27009814735502,1.313115783829394,0.08492319732904434,0.04784861311495178,-1.528384142863208,-1.5344517951156185,-1.5006577370627656,-1.411478339188421,-1.4882301874063766,-1.4926404403272777,0.044038200915248044,19,11.998913693544699,16,auto,84,"(0.1, 99.9)"
6,"{'f_select__percentile': 25.318661922195297, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 82, 'scaler__quantile_range': (10, 90)}",12.124341013003141,0.2331298971028953,0.0568944064900279,0.014654262918198397,-1.0853671022220914,-1.0342679489006459,-1.0428970111009512,-1.0358265376179026,-1.00879163962283,-1.0414300478928844,0.024821673625929082,15,25.318661922195297,20,0.25,82,"(10, 90)"
7,"{'f_select__percentile': 23.783132561685218, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 99, 'scaler__quantile_range': (0.1, 99.9)}",13.226505974680185,0.5185307198834622,0.06461137980222702,0.0074049223862468596,-1.123793474221173,-1.0979151940614453,-1.0946423936551584,-1.1043121824859847,-1.0553914363000623,-1.0952109361447646,0.022329455824885557,18,23.783132561685218,23,0.25,99,"(0.1, 99.9)"
8,"{'f_select__percentile': 89.13674584003869, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 78, 'scaler__quantile_range': (1, 99)}",38.9340060159564,1.357042883568715,0.16440145596861838,0.2096970478927546,-1.0454188917757548,-1.016328347979078,-1.003823509241454,-1.0120506844910282,-0.9705057439113465,-1.0096254354797323,0.0240665535498376,7,89.13674584003869,22,0.25,78,"(1, 99)"
9,"{'f_select__percentile': 60.33202391016425, 'model__regressor__max_depth': 13, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 50, 'scaler__quantile_range': (0.1, 99.9)}",52.56292171198875,1.5512849158639817,0.051978323608636856,0.024159992193072542,-1.0505860448465794,-1.0048332270195965,-1.0114307205524158,-1.0391750049675972,-1.0060655057168364,-1.022418100620605,0.01882330781571025,11,60.33202391016425,13,auto,50,"(0.1, 99.9)"
10,"{'f_select__percentile': 90.18664912724303, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 96, 'scaler__quantile_range': (0.5, 99.5)}",203.35578655274585,8.567332620803018,0.05272506843321025,0.0037848118557390945,-1.0322173050393713,-0.9951055435803796,-1.0098122598086001,-1.0297140095850905,-0.9743999451651557,-1.0082498126357193,0.02170796637523853,5,90.18664912724303,24,auto,96,"(0.5, 99.5)"
11,"{'f_select__percentile': 62.564190496655314, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 52, 'scaler__quantile_range': (0.5, 99.5)}",73.11013390235603,2.061797749027508,0.047173035144805905,0.008694266138895228,-1.0299250120283403,-1.008804077312124,-1.0086951634097043,-1.007608491748581,-0.980689453387271,-1.007144439577204,0.01564733371373303,4,62.564190496655314,24,auto,52,"(0.5, 99.5)"
12,"{'f_select__percentile': 75.80027142383781, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 97, 'scaler__quantile_range': (10, 90)}",163.7496987159364,4.662856283279721,0.06780277453362941,0.0049787552514520845,-1.0199337292129862,-1.0011304925711288,-1.0105745666541457,-1.0072189511283547,-0.9734346481746198,-1.002458477548247,0.015735715092976478,3,75.80027142383781,24,auto,97,"(10, 90)"
13,"{'f_select__percentile': 19.379766046636394, 'model__regressor__max_depth': 13, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 82, 'scaler__quantile_range': (5, 95)}",29.105614528991282,1.4026522093071887,0.051051728799939154,0.010173400337633325,-1.0735977744406762,-1.044176479701482,-1.0134614070328296,-1.0485889346648323,-1.0234083990364502,-1.040646598975254,0.02096430736645986,14,19.379766046636394,13,auto,82,"(5, 95)"
14,"{'f_select__percentile': 60.37801693484588, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 84, 'scaler__quantile_range': (1, 99)}",25.25683181360364,0.7954258419960596,0.05862518958747387,0.010629412901459233,-1.019023667164339,-0.9783041609259379,-0.987801438789993,-0.9945206242286413,-0.9562717207924716,-0.9871843223802766,0.02050557113631973,1,60.37801693484588,16,0.25,84,"(1, 99)"
15,"{'f_select__percentile': 33.56001329577468, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 98, 'scaler__quantile_range': (5, 95)}",55.58710994012654,1.3283903569634632,0.04770731329917908,0.008700687250036943,-1.0432262999565032,-1.0294609880906833,-0.9950704212978557,-1.0278079223381478,-0.9826724062968161,-1.0156476075960013,0.022847544744696347,10,33.56001329577468,11,auto,98,"(5, 95)"
16,"{'f_select__percentile': 26.1213772916182, 'model__regressor__max_depth': 21, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 63, 'scaler__quantile_range': (5, 95)}",8.941682270122692,0.20664497953400943,0.05510542001575232,0.004361334869302988,-1.0690715510814577,-1.0105767198811177,-1.0213909242978432,-1.0399234303698,-1.0119055891884001,-1.0305736429637236,0.021918954996108058,12,26.1213772916182,21,0.25,63,"(5, 95)"
17,"{'f_select__percentile': 8.032574989985886, 'model__regressor__max_depth': 19, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 91, 'scaler__quantile_range': (5, 95)}",14.58142187539488,0.42481224108180826,0.06031938400119543,0.003553771477631956,-1.069815690042447,-1.0342171294370917,-1.0093229521976779,-1.0369517241859614,-1.0182095844086259,-1.0337034160543608,0.020733439544279288,13,8.032574989985886,19,auto,91,"(5, 95)"
18,"{'f_select__percentile': 27.76230852924876, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 60, 'scaler__quantile_range': (1, 99)}",34.57123462222516,0.6696475198205726,0.04778285287320614,0.016424443565528038,-1.1049954818281738,-1.0649400942179585,-1.057129453945472,-1.07320920434218,-1.0204302843042936,-1.0641409037276155,0.02724609334076569,17,27.76230852924876,22,auto,60,"(1, 99)"
19,"{'f_select__percentile': 61.4671044002176, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 90, 'scaler__quantile_range': (1, 99)}",28.85255723707378,0.6888311591207066,0.05776670090854168,0.012177122534544343,-1.0288817174898175,-0.9926519035207044,-0.9875424451557528,-0.9972304132627365,-0.9395631981960235,-0.989173935525007,0.028697031423591257,2,61.4671044002176,18,0.25,90,"(1, 99)"
