,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 7.895622413705194, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 59, 'scaler__quantile_range': (0.5, 99.5)}",4.314313541725278,0.159002545247789,0.03338476717472076,0.002894243207497694,-0.2044237860887767,-0.20214452804394387,-0.2015856265589884,-0.20085370077190448,-0.20047649191687983,-0.20189682667609865,0.001389185936733462,20,7.895622413705194,20,0.25,59,"(0.5, 99.5)"
1,"{'f_select__percentile': 11.084282510372878, 'model__regressor__max_depth': 19, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 50, 'scaler__quantile_range': (1, 99)}",4.892722014710307,0.15747546958577688,0.030130936205387114,0.00514481433252101,-0.19844627691537953,-0.19194255862622686,-0.19417296555226568,-0.1976237263708479,-0.19215539288977274,-0.19486818407089854,0.002712843924522406,17,11.084282510372878,19,0.25,50,"(1, 99)"
2,"{'f_select__percentile': 89.42042225275728, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 86, 'scaler__quantile_range': (0.5, 99.5)}",39.1227587223053,1.1091912250174798,0.07083093859255314,0.028319703484475947,-0.18052538481011499,-0.17993516314014701,-0.18503665630473656,-0.18070268993516572,-0.18143911974916976,-0.18152780278786682,0.0018189047118254103,2,89.42042225275728,11,0.25,86,"(0.5, 99.5)"
3,"{'f_select__percentile': 58.979003542822554, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 67, 'scaler__quantile_range': (0.1, 99.9)}",101.0231035605073,4.103474001032242,0.044686879590153696,0.01331596716438656,-0.1817869180163686,-0.17979642611447727,-0.1852156974600838,-0.17986130712536388,-0.182390137480136,-0.1818100972392859,0.0019893592500243567,5,58.979003542822554,16,auto,67,"(0.1, 99.9)"
4,"{'f_select__percentile': 82.83248134539838, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 83, 'scaler__quantile_range': (5, 95)}",140.80000378116966,2.157247660952233,0.0874354101717472,0.08969386389106646,-0.18325446468680623,-0.18366973728894143,-0.18556250526145682,-0.1821063462718709,-0.182393605771215,-0.18339733185605808,0.0012212044427804818,13,82.83248134539838,11,auto,83,"(5, 95)"
5,"{'f_select__percentile': 47.13445005210667, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 94, 'scaler__quantile_range': (1, 99)}",139.0522386085242,8.342274433269315,0.04972123131155968,0.003381910140223032,-0.18328118776635818,-0.18179964277849514,-0.18838727488306922,-0.17956023989783973,-0.18096213350013593,-0.18279809576517966,0.003043802802955762,10,47.13445005210667,23,auto,94,"(1, 99)"
6,"{'f_select__percentile': 37.26760140655794, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 79, 'scaler__quantile_range': (0.1, 99.9)}",22.656091791018845,1.385085737432518,0.05255455523729324,0.016397058707886294,-0.17899268460100826,-0.18073509084455502,-0.18640331487948325,-0.18146050013347995,-0.18411413248369177,-0.18234114458844367,0.0026157920835522814,8,37.26760140655794,24,0.25,79,"(0.1, 99.9)"
7,"{'f_select__percentile': 12.604246564045752, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 69, 'scaler__quantile_range': (0.1, 99.9)}",6.009447985514998,0.26489750144961166,0.04319106563925743,0.015060883064666656,-0.20196518687266013,-0.20173841395479583,-0.1999654151950064,-0.20208700845580393,-0.19561463543011054,-0.20027413198167537,0.002453427138514352,18,12.604246564045752,16,0.25,69,"(0.1, 99.9)"
8,"{'f_select__percentile': 58.1980734356245, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 71, 'scaler__quantile_range': (5, 95)}",95.25002672150731,4.335365357857858,0.04004398137331009,0.014549998129446245,-0.18312189567565515,-0.1800608081895036,-0.18629308228561453,-0.18017995706309403,-0.18157671705997322,-0.1822464920547681,0.0023081422560226796,7,58.1980734356245,12,auto,71,"(5, 95)"
9,"{'f_select__percentile': 1.5953914298573624, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 89, 'scaler__quantile_range': (5, 95)}",3.7920264814049007,2.744991113994423,0.048037436604499814,0.014190181808072206,-0.18575866705721292,-0.1848810472410476,-0.187159872412607,-0.1841603166980842,-0.18605197698392997,-0.18560237607857633,0.0010249110423185938,16,1.5953914298573624,15,0.25,89,"(5, 95)"
