,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 53.704447846134585, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 79, 'scaler__quantile_range': (5, 95)}",111.2417924106121,4.752539209831233,0.057795411348342894,0.006493586447390621,-0.1602619251558688,-0.16206071496099123,-0.1592263266513938,-0.15670984589256381,-0.1635107085378608,-0.1603539585419812,0.002342256685496589,8,53.704447846134585,16,auto,79,"(5, 95)"
1,"{'f_select__percentile': 51.956437771739125, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 89, 'scaler__quantile_range': (1, 99)}",125.96108312644647,5.993549158020763,0.16254595211066772,0.2314167298351494,-0.15791888813299657,-0.16081616610990204,-0.15736506913115067,-0.15568757518195403,-0.16062300039009292,-0.15848221264155474,0.0019699275760675376,2,51.956437771739125,16,auto,89,"(1, 99)"
2,"{'f_select__percentile': 37.027837920652594, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 63, 'scaler__quantile_range': (10, 90)}",15.928503347933292,0.28674597544006725,0.04097010493278504,0.012299033748811744,-0.16493147171835545,-0.16145676043087018,-0.16322579912515955,-0.15933861485035855,-0.16626677475576332,-0.1630439379350166,0.002458633202750748,16,37.027837920652594,18,0.25,63,"(10, 90)"
3,"{'f_select__percentile': 99.66622796489142, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 83, 'scaler__quantile_range': (0.1, 99.9)}",54.20246818113956,2.4335056146278573,0.060177479311823844,0.013324419116536925,-0.15774053860131104,-0.1611168746284157,-0.1588070778886902,-0.15606676787608226,-0.16177419768955464,-0.15910113159281297,0.002114209859046389,4,99.66622796489142,17,0.25,83,"(0.1, 99.9)"
4,"{'f_select__percentile': 33.223695510316034, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 77, 'scaler__quantile_range': (5, 95)}",52.662916010420304,2.5108396764090424,0.03454515343473759,0.0067372232750614386,-0.1608182400853521,-0.16164417020369617,-0.1589719114224096,-0.15805093509626236,-0.16367822925325193,-0.16063264552714762,0.001987561075533236,9,33.223695510316034,10,auto,77,"(5, 95)"
5,"{'f_select__percentile': 14.437914451725431, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 75, 'scaler__quantile_range': (5, 95)}",22.771535800024868,1.6136689945670488,0.04022951786755584,0.006050966263543424,-0.1621294668532054,-0.1606508012377687,-0.15929466389046498,-0.1588407725482302,-0.16479801689860477,-0.1611425934664332,0.0021580507706552387,12,14.437914451725431,10,auto,75,"(5, 95)"
6,"{'f_select__percentile': 87.01233806679201, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 91, 'scaler__quantile_range': (10, 90)}",223.14320179447532,9.67020266855631,0.05735495202243328,0.01385555165019276,-0.15913217139259936,-0.1620467704946312,-0.15819490599901523,-0.15724203084342636,-0.16280230935929932,-0.15988360674016508,0.0021720503778446558,6,87.01233806679201,15,auto,91,"(10, 90)"
7,"{'f_select__percentile': 50.25773290521251, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 91, 'scaler__quantile_range': (0.5, 99.5)}",24.90813926048577,0.7305859355435715,0.049553937092423436,0.010746761772153836,-0.15960096399673596,-0.1596736592930957,-0.15900940338143849,-0.15743481177289206,-0.16066848840507944,-0.15927751570201837,0.0010641510961086906,5,50.25773290521251,12,0.25,91,"(0.5, 99.5)"
8,"{'f_select__percentile': 11.73413164152388, 'model__regressor__max_depth': 14, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 96, 'scaler__quantile_range': (5, 95)}",28.836169760115446,2.0913786930033478,0.050977115347632204,0.010852719294070341,-0.1593659082563082,-0.15838334039449922,-0.15795014154203305,-0.15466340877160265,-0.1625286670568745,-0.15857828924912923,0.0025288173261544173,3,11.73413164152388,14,auto,96,"(5, 95)"
9,"{'f_select__percentile': 68.01620257815551, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 85, 'scaler__quantile_range': (1, 99)}",42.24193163740856,1.656060621215954,0.06329680686758365,0.0066058821065413465,-0.1580527591192667,-0.16102044986560965,-0.15712990011585756,-0.1535610801672148,-0.1610548087164625,-0.15816399035920364,0.0027848472557829374,1,68.01620257815551,20,0.25,85,"(1, 99)"
10,"{'f_select__percentile': 45.07682601448797, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 63, 'scaler__quantile_range': (10, 90)}",15.646777537092566,0.7193508070109134,0.050088024692377074,0.03162617192510346,-0.16292036318588707,-0.16349085144015882,-0.1615837281590311,-0.1602701543230929,-0.16606069083476413,-0.1628650906622544,0.0019481717040207773,15,45.07682601448797,10,0.25,63,"(10, 90)"
11,"{'f_select__percentile': 30.432076934863993, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 56, 'scaler__quantile_range': (0.1, 99.9)}",12.648955597935128,0.3182410059778494,0.05151753672398627,0.01396058463279163,-0.1629830161191221,-0.16258923436257294,-0.16239321832481696,-0.16078807479293433,-0.16337437339608646,-0.1624256601536601,0.0008853332963430191,14,30.432076934863993,22,0.25,56,"(0.1, 99.9)"
12,"{'f_select__percentile': 6.54536305134611, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 51, 'scaler__quantile_range': (10, 90)}",9.658613019809128,0.46076401335075245,0.037615252449177204,0.017601609557637045,-0.16463546416431665,-0.16464626213128422,-0.16169690371466572,-0.15887732263690582,-0.16669757549171246,-0.16331082225690066,0.0027298273891827648,17,6.54536305134611,18,auto,51,"(10, 90)"
13,"{'f_select__percentile': 97.01475972001309, 'model__regressor__max_depth': 21, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 95, 'scaler__quantile_range': (0.5, 99.5)}",264.7001581668854,15.050611750860543,0.07877580262720585,0.007917706356469932,-0.16031040999405496,-0.16367008598617805,-0.15821612725738995,-0.15941562241205628,-0.16239234118853346,-0.16080089439551892,0.0019802740795795315,10,97.01475972001309,21,auto,95,"(0.5, 99.5)"
14,"{'f_select__percentile': 17.276743237679383, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 76, 'scaler__quantile_range': (10, 90)}",39.40181100750633,2.3116697647332525,0.04645586870610714,0.0046709867875763655,-0.1616476197854444,-0.1598977379443257,-0.16022134244725714,-0.15995838167007054,-0.1645193775545862,-0.1612486712210853,0.0017549072019634238,13,17.276743237679383,24,auto,76,"(10, 90)"
15,"{'f_select__percentile': 71.10208748909757, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 55, 'scaler__quantile_range': (0.1, 99.9)}",19.73652746223961,0.9926323539745432,0.03782730214297771,0.007668796492286624,-0.16100017654640783,-0.16169476099844232,-0.15989091154550644,-0.15794090223126367,-0.1643576321173181,-0.16097683826351789,0.002113544139554931,11,71.10208748909757,10,0.25,55,"(0.1, 99.9)"
16,"{'f_select__percentile': 4.76167722925942, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 97, 'scaler__quantile_range': (0.5, 99.5)}",3.631409326940775,0.2113824947516275,0.05061985999345779,0.008484936355674728,-0.1825880259741004,-0.1719377242560788,-0.17756091305850147,-0.1761700778017869,-0.17965930604028746,-0.17758313554172103,0.0035563432066330262,20,4.76167722925942,24,0.25,97,"(0.5, 99.5)"
17,"{'f_select__percentile': 16.916430471842702, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 91, 'scaler__quantile_range': (0.5, 99.5)}",38.88028671592474,2.1304316393491898,0.05803664028644562,0.007760978652429399,-0.17176024271696558,-0.16836697007720444,-0.16787436463457323,-0.166996119095166,-0.17182980400103043,-0.1693654895262644,0.002031757278875987,19,16.916430471842702,16,auto,91,"(0.5, 99.5)"
18,"{'f_select__percentile': 43.9064277410686, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 95, 'scaler__quantile_range': (0.1, 99.9)}",28.777774309244705,1.3801248160864517,0.09056433234363795,0.05273904428018385,-0.16068312554339895,-0.16202378333517223,-0.15958788426120513,-0.15664213077237532,-0.16157130436440403,-0.1601018674157228,0.0019194299535073077,7,43.9064277410686,17,0.25,95,"(0.1, 99.9)"
19,"{'f_select__percentile': 13.821757819269632, 'model__regressor__max_depth': 19, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 76, 'scaler__quantile_range': (1, 99)}",27.86106386766769,1.2828954125405394,0.06283557042479515,0.0036630352208825113,-0.17268740799812388,-0.1688555470546422,-0.16827338964259747,-0.16837116705363253,-0.16665959353963247,-0.1689697451501722,0.0020007674997643064,18,13.821757819269632,19,auto,76,"(1, 99)"
