,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 84.9573942949345, 'model__regressor__max_depth': 14, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 81, 'scaler__quantile_range': (0.1, 99.9)}",34.103165350481866,0.7267034082767392,0.054092352837324144,0.014142722159686648,-0.35384704115969495,-0.36688036540998803,-0.3550665900100934,-0.37540479849980596,-0.3780224979503099,-0.36584425860597847,0.010008779353295196,3,84.9573942949345,14,0.25,81,"(0.1, 99.9)"
1,"{'f_select__percentile': 47.42518234789836, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 71, 'scaler__quantile_range': (0.1, 99.9)}",15.26715833581984,0.5653088898283368,0.028396714851260184,0.002755402203790567,-0.3908803427724385,-0.387524152378716,-0.3576742991761389,-0.38210248915286393,-0.3764183268901539,-0.37891992207406233,0.011703398193803876,14,47.42518234789836,10,0.25,71,"(0.1, 99.9)"
2,"{'f_select__percentile': 9.968433826521583, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 85, 'scaler__quantile_range': (0.5, 99.5)}",3.8654728416353463,0.3580875531015359,0.102271409612149,0.02532714226836246,-0.4990817984014131,-0.4959282809714836,-0.49645928254407345,-0.4973944550113353,-0.4970764861946806,-0.4971880606245972,0.001073261620359049,20,9.968433826521583,10,0.25,85,"(0.5, 99.5)"
3,"{'f_select__percentile': 31.47933337850738, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 88, 'scaler__quantile_range': (10, 90)}",63.613903511315584,1.608400856254806,0.05444115288555622,0.021540954261772095,-0.36813427450191855,-0.37535584177509995,-0.36776377373726504,-0.38476578212980617,-0.3974828967993382,-0.3787005137886856,0.011242863675280238,13,31.47933337850738,20,auto,88,"(10, 90)"
4,"{'f_select__percentile': 25.71942597986171, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 96, 'scaler__quantile_range': (0.5, 99.5)}",56.789306128909814,3.5906526110697996,0.049147603660821916,0.011226485611365411,-0.40110671104243933,-0.39156872527782344,-0.41135770312935593,-0.4239343615370519,-0.40869667411289184,-0.4073328350199125,0.010779073047463119,17,25.71942597986171,22,auto,96,"(0.5, 99.5)"
5,"{'f_select__percentile': 54.88757172810944, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 98, 'scaler__quantile_range': (1, 99)}",32.08432505466044,2.1398077956422887,0.050173456966876986,0.006913704481798551,-0.34822994942274194,-0.35472090339481327,-0.3480776406682535,-0.36997141110521453,-0.3641131257600404,-0.3570226060702127,0.00872431170322133,1,54.88757172810944,20,0.25,98,"(1, 99)"
6,"{'f_select__percentile': 78.42949795734538, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 51, 'scaler__quantile_range': (0.1, 99.9)}",104.04536156016403,6.16391948388344,0.04577914620749653,0.004234231611223524,-0.3602120940821935,-0.3657641266602528,-0.3576756274296163,-0.3808486880610197,-0.37834080697377764,-0.368568268641372,0.009409035069151068,6,78.42949795734538,23,auto,51,"(0.1, 99.9)"
7,"{'f_select__percentile': 50.68033012619983, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 86, 'scaler__quantile_range': (0.1, 99.9)}",81.23235088833607,6.501404527133321,0.07269059680402279,0.03381093512783733,-0.35324018377445116,-0.36460387959397034,-0.35180116846425763,-0.3789450988435171,-0.3723857431595682,-0.3641952147671529,0.01056821584150503,2,50.68033012619983,12,auto,86,"(0.1, 99.9)"
8,"{'f_select__percentile': 27.596594350880288, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 89, 'scaler__quantile_range': (1, 99)}",14.898387550143525,0.6901181770898146,0.03861172352917493,0.001188561769619359,-0.3814016411267249,-0.3776321114761281,-0.39476668349500604,-0.4126243596795951,-0.39085293607457705,-0.3914555463704063,0.01226061815791605,15,27.596594350880288,22,0.25,89,"(1, 99)"
9,"{'f_select__percentile': 69.25619741209374, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 55, 'scaler__quantile_range': (10, 90)}",23.623506863694637,1.2669893482509522,0.037478328496217725,0.011436848697959998,-0.36393764165050496,-0.37101179252577265,-0.365651920360048,-0.38199723408548414,-0.39112212662773044,-0.374744143049908,0.010336586496693136,9,69.25619741209374,22,0.25,55,"(10, 90)"
10,"{'f_select__percentile': 25.801582419251123, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 92, 'scaler__quantile_range': (5, 95)}",10.022068982943892,0.4706914125811611,0.030809752643108368,0.003276825964520551,-0.36501208716140543,-0.37753156003078703,-0.3708957109084642,-0.38004081602339906,-0.395722235033978,-0.3778404818316067,0.010368139214097034,11,25.801582419251123,10,0.25,92,"(5, 95)"
11,"{'f_select__percentile': 92.99617534161887, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 54, 'scaler__quantile_range': (5, 95)}",29.13212741240859,1.499515604302411,0.03353166319429875,0.008093369076967335,-0.3616036435329145,-0.36456007325665624,-0.36180381618360136,-0.3798689398141018,-0.37742136320572617,-0.3690515671986,0.00794032763857163,7,92.99617534161887,17,0.25,54,"(5, 95)"
12,"{'f_select__percentile': 54.95475484680921, 'model__regressor__max_depth': 21, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 52, 'scaler__quantile_range': (0.1, 99.9)}",73.09324099146761,2.7610421671709053,0.042532038781791924,0.0036113884967361024,-0.35803341844817804,-0.3641207775359599,-0.3580440015427724,-0.38220142708491817,-0.37842003642471184,-0.36816393220730814,0.01023353645161392,5,54.95475484680921,21,auto,52,"(0.1, 99.9)"
