,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 2.4826898015734455, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 50, 'scaler__quantile_range': (1, 99)}",4.278006448596716,0.0900257744335356,0.07046689838171005,0.009824624411418284,-1.107078979293086,-1.0883061975355746,-1.1044146347709005,-1.096125286062246,-1.0934026647395148,-1.0978655378390432,0.0069587596892493825,14,2.4826898015734455,16,0.25,50,"(1, 99)"
1,"{'f_select__percentile': 89.98324780979071, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 63, 'scaler__quantile_range': (10, 90)}",564.6222803289071,4.0019596170796445,0.16621779520064592,0.04479254699101071,-1.095504998389303,-1.0831833971589926,-1.0895432009023907,-1.086259799805193,-1.0938819468867342,-1.0896746406545224,0.004593829187604998,6,89.98324780979071,17,auto,63,"(10, 90)"
2,"{'f_select__percentile': 45.791695419932545, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 88, 'scaler__quantile_range': (0.1, 99.9)}",105.18237119559198,1.6466885049449786,0.16286507602781058,0.018187725563833485,-1.0841336715933534,-1.0727088634335453,-1.0832097020943214,-1.0822654531111713,-1.0825896573790852,-1.0809812528039637,0.004185247042674159,1,45.791695419932545,23,0.25,88,"(0.1, 99.9)"
3,"{'f_select__percentile': 79.92182596074603, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 99, 'scaler__quantile_range': (5, 95)}",823.4412595845758,32.4424261840796,0.15699201747775077,0.04747165863953755,-1.098709345020357,-1.0820128869361008,-1.095161455223951,-1.0953805788770805,-1.1009488614361962,-1.09444228000337,0.006579500005792952,11,79.92182596074603,16,auto,99,"(5, 95)"
4,"{'f_select__percentile': 98.06763879195233, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 93, 'scaler__quantile_range': (1, 99)}",633.3765573874116,33.159896270295626,0.1224909383803606,0.03439558315957699,-1.0993580971710315,-1.0890868070542028,-1.097860434926545,-1.0936561026884764,-1.0956172428601492,-1.0951156613244863,0.003585166226565558,12,98.06763879195233,12,auto,93,"(1, 99)"
5,"{'f_select__percentile': 65.0667280214617, 'model__regressor__max_depth': 21, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 67, 'scaler__quantile_range': (1, 99)}",496.3988508787006,30.71715588108258,0.128929528221488,0.021899411916697507,-1.0870630882069285,-1.085208812098747,-1.0850691790222355,-1.0831725005760011,-1.086338213885603,-1.0853704235643866,0.001322825379051372,3,65.0667280214617,21,auto,67,"(1, 99)"
6,"{'f_select__percentile': 86.73752001665024, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 85, 'scaler__quantile_range': (1, 99)}",683.9735382977873,39.87283307915056,0.1350832048803568,0.008345903979235712,-1.095579103902546,-1.082077123388301,-1.0888049275110703,-1.0928728369478466,-1.0890167892953795,-1.0896700849310363,0.004560992640039793,5,86.73752001665024,15,auto,85,"(1, 99)"
7,"{'f_select__percentile': 30.994136317271792, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 52, 'scaler__quantile_range': (1, 99)}",42.74838139843196,3.019769115028047,0.09197188355028629,0.013893936584995582,-1.10087558725094,-1.1021924427244834,-1.1075106216414021,-1.1137129943175788,-1.1124718602670276,-1.1073522086947873,0.005201315057826149,19,30.994136317271792,18,0.25,52,"(1, 99)"
8,"{'f_select__percentile': 93.96427177829068, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 68, 'scaler__quantile_range': (0.1, 99.9)}",175.98954521901905,11.91539538743449,0.1466150600463152,0.00813691322946827,-1.0920349986413456,-1.090696136949554,-1.0963638047736965,-1.089243243407694,-1.0982553881183592,-1.0933185490463837,0.003428569783482045,9,93.96427177829068,24,0.25,68,"(0.1, 99.9)"
9,"{'f_select__percentile': 85.8937193861839, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 72, 'scaler__quantile_range': (10, 90)}",126.44339697174728,6.727898325633866,0.10367295611649752,0.00517846868667344,-1.0954825514116808,-1.0906646144125915,-1.097675336399339,-1.0954589801355394,-1.0984660266933035,-1.0955492922266337,0.002716689840400135,13,85.8937193861839,12,0.25,72,"(10, 90)"
