,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 67.09540711198592, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 72, 'scaler__quantile_range': (1, 99)}",51.576674562692645,0.1843235407352502,0.06026461347937584,0.0037288410053949094,-0.16749936850498034,-0.1639762141092971,-0.16583814100722877,-0.16325910526948312,-0.16666056259479162,-0.16544659283641994,0.0015992759291912444,1,67.09540711198592,15,0.25,72,"(1, 99)"
1,"{'f_select__percentile': 8.291595318526534, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 67, 'scaler__quantile_range': (5, 95)}",6.1189983110874895,0.05907256998795335,0.0544168833643198,0.011515588054466251,-0.17734571926564552,-0.17179293841175278,-0.17621544918163667,-0.17252491338030262,-0.17737947327988762,-0.17505153482222183,0.0024099659596196867,14,8.291595318526534,12,0.25,67,"(5, 95)"
2,"{'f_select__percentile': 67.50919435632593, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 87, 'scaler__quantile_range': (0.5, 99.5)}",70.98110217042267,3.6704253129615783,0.11176853738725186,0.04953304518025547,-0.16836622421251513,-0.16495477771353365,-0.16467092616237636,-0.16436423930591276,-0.1674323851390978,-0.1659576066856063,0.0016233671327437918,2,67.50919435632593,18,0.25,87,"(0.5, 99.5)"
3,"{'f_select__percentile': 8.563658784846162, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 65, 'scaler__quantile_range': (10, 90)}",8.775349075719713,0.3547177773451398,0.0843646552413702,0.03749021400801368,-0.17953979175993434,-0.17369666349755297,-0.17552727963077905,-0.17498716287061059,-0.1785066056974188,-0.17645135600631082,0.0022067543354510025,15,8.563658784846162,23,0.25,65,"(10, 90)"
4,"{'f_select__percentile': 15.11171253473378, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 73, 'scaler__quantile_range': (1, 99)}",14.013205209746957,0.486307426391694,0.05905923917889595,0.0034326749934053594,-0.20876565329004243,-0.20288139185592954,-0.20637513767415475,-0.20875164259615384,-0.2122735612246416,-0.20780916304460964,0.0031006360192857166,19,15.11171253473378,18,0.25,73,"(1, 99)"
5,"{'f_select__percentile': 69.44441892378254, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 75, 'scaler__quantile_range': (1, 99)}",285.127134783566,18.3035083241433,0.08907146826386451,0.01733711861915781,-0.16780776453931903,-0.1650930794675324,-0.16781910711813755,-0.16567376064015463,-0.1690126242829553,-0.16708113123686047,0.0014653159522381048,4,69.44441892378254,23,auto,75,"(1, 99)"
6,"{'f_select__percentile': 31.69695649097082, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 73, 'scaler__quantile_range': (1, 99)}",91.77910942137241,6.534529471604713,0.06026696376502514,0.013951618994252657,-0.18771743549076975,-0.18033763767179908,-0.18427200092277704,-0.18051945708785966,-0.18731795207183793,-0.1840326653722259,0.003175642732981136,17,31.69695649097082,12,auto,73,"(1, 99)"
7,"{'f_select__percentile': 64.81240554681835, 'model__regressor__max_depth': 13, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 53, 'scaler__quantile_range': (0.1, 99.9)}",135.65024707317352,9.76762811495679,0.04884431250393391,0.00985516450184742,-0.1704878191791293,-0.16695714054088556,-0.16703052022488243,-0.16608471732773913,-0.16915644199107888,-0.1679432424462281,0.0016252205985198738,6,64.81240554681835,13,auto,53,"(0.1, 99.9)"
8,"{'f_select__percentile': 42.56509870860956, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 60, 'scaler__quantile_range': (5, 95)}",34.83857186809182,2.1447752003167677,0.09500235635787249,0.04419002078708801,-0.17263205621965647,-0.16889536766354396,-0.16991518182277845,-0.17100797918589003,-0.17209653175505987,-0.17090933975374328,0.0013734269572527398,11,42.56509870860956,24,0.25,60,"(5, 95)"
9,"{'f_select__percentile': 90.51471225732239, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 80, 'scaler__quantile_range': (1, 99)}",389.2862553745508,21.86425572541173,0.09247128553688526,0.010611955416178582,-0.17019938219796005,-0.1659271475316377,-0.1690554375440589,-0.16685456073251362,-0.17059330457595984,-0.16852582097023766,0.001838569500990199,7,90.51471225732239,23,auto,80,"(1, 99)"
10,"{'f_select__percentile': 26.4073151824057, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 96, 'scaler__quantile_range': (1, 99)}",116.43015714660287,7.657456594274103,0.10242100860923528,0.05181727779009868,-0.1896947733146078,-0.18255441951288673,-0.1860027086400788,-0.18235255250174504,-0.18765108176496564,-0.18565096634323683,0.002861683759896526,18,26.4073151824057,16,auto,96,"(1, 99)"
11,"{'f_select__percentile': 73.5944985283903, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 91, 'scaler__quantile_range': (0.5, 99.5)}",210.9456743080169,13.508468016477227,0.06697196215391159,0.011817520850126629,-0.17259438466567364,-0.16728978982865447,-0.17002640604820246,-0.16710693108443966,-0.17091871898077676,-0.16958715238226052,0.0021184799925681045,8,73.5944985283903,10,auto,91,"(0.5, 99.5)"
12,"{'f_select__percentile': 86.62075532962585, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 79, 'scaler__quantile_range': (1, 99)}",66.71848722100258,4.655876984040566,0.08112528249621391,0.039001017673213116,-0.16969103407589795,-0.16537054754109826,-0.167232309604359,-0.1658431269566132,-0.16869916780302247,-0.16736714342468262,0.0016433066774256893,5,86.62075532962585,12,0.25,79,"(1, 99)"
13,"{'f_select__percentile': 32.05464846863963, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 57, 'scaler__quantile_range': (0.5, 99.5)}",23.33036895636469,1.4670626491263594,0.0875240083783865,0.02571299998543806,-0.18353543136158998,-0.1786257871661502,-0.18149014960706017,-0.17845124750823801,-0.18300350922772357,-0.18102108541598189,0.002136057312565107,16,32.05464846863963,20,0.25,57,"(0.5, 99.5)"
14,"{'f_select__percentile': 7.636356472316786, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 63, 'scaler__quantile_range': (0.1, 99.9)}",21.293207145668568,0.18179452254761697,0.06072363220155239,0.01116983147056754,-0.23257846582886016,-0.22908086853110002,-0.23345054716429453,-0.23419220720084713,-0.23238758753296307,-0.23233793175595813,0.001751919696985098,20,7.636356472316786,16,auto,63,"(0.1, 99.9)"
15,"{'f_select__percentile': 72.01433995546454, 'model__regressor__max_depth': 13, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 93, 'scaler__quantile_range': (1, 99)}",268.8244847226888,16.889262489185985,0.07925922032445669,0.015175964233476868,-0.16898121533076874,-0.16491596983593718,-0.16722623693971755,-0.16495287214349166,-0.16883163621957276,-0.1669814558453672,0.0017812029263381168,3,72.01433995546454,13,auto,93,"(1, 99)"
16,"{'f_select__percentile': 77.61873849093637, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 60, 'scaler__quantile_range': (5, 95)}",52.76960526108742,2.739105382812708,0.09216903317719698,0.027821753605692903,-0.17300926345156697,-0.16964960924542005,-0.1707539724845606,-0.1679028014769073,-0.17151556871192566,-0.17056617623898473,0.0017227696432714384,9,77.61873849093637,15,0.25,60,"(5, 95)"
17,"{'f_select__percentile': 60.049159289067525, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 77, 'scaler__quantile_range': (10, 90)}",206.3247444372624,14.187241384630964,0.07349890731275081,0.015750143323862643,-0.1714008041549141,-0.16842017773669957,-0.17179790667691636,-0.16844784649424616,-0.17439861166960696,-0.17089282254681998,0.002256418676195483,10,60.049159289067525,15,auto,77,"(10, 90)"
18,"{'f_select__percentile': 39.900127252864436, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 91, 'scaler__quantile_range': (1, 99)}",43.02567983865738,1.3281693127447867,0.09682727791368961,0.025431496036369235,-0.17599703825981447,-0.16905574409421367,-0.17002923718950408,-0.17102128917215448,-0.17240573337171522,-0.1717017588592606,0.0024169670620509025,13,39.900127252864436,20,0.25,91,"(1, 99)"
19,"{'f_select__percentile': 19.085268078835703, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 69, 'scaler__quantile_range': (10, 90)}",15.510421217978001,0.5275566893828515,0.06098568607121706,0.009303854768824664,-0.17359276865518683,-0.16789446694428112,-0.17284141054476243,-0.16953714875016923,-0.17265466509133776,-0.1713039969131504,0.0021988236854525007,12,19.085268078835703,17,0.25,69,"(10, 90)"
