,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__alpha,param_model__regressor__l1_ratio,param_scaler__quantile_range
34,"{'f_select__percentile': 61.0668130893402, 'model__regressor__alpha': 0.038829481109612006, 'model__regressor__l1_ratio': 0.46930754685437814, 'scaler__quantile_range': (10, 90)}",10.98803498595953,3.628079871616431,0.7759412366896867,0.9704963184609997,-0.995363159212333,-0.9951105172427328,-0.9937077590561451,-0.9935110054704667,-0.9964438295805176,-0.9948272277769857,0.0010923747086031103,16,61.0668130893402,0.038829481109612006,0.46930754685437814,"(10, 90)"
35,"{'f_select__percentile': 69.02999529071207, 'model__regressor__alpha': 0.10129644478292806, 'model__regressor__l1_ratio': 0.7416888511769117, 'scaler__quantile_range': (1, 99)}",10.755274737253785,4.262028916697989,0.9018217910081148,0.6272869161257725,-1.0429462338158357,-1.0433645292715616,-1.043127210825824,-1.0431907896343702,-1.0433456821594882,-1.0431948866848635,0.00015358581221222155,45,69.02999529071207,0.10129644478292806,0.7416888511769117,"(1, 99)"
36,"{'f_select__percentile': 44.914162302776894, 'model__regressor__alpha': 0.3784282325412199, 'model__regressor__l1_ratio': 0.208619163280366, 'scaler__quantile_range': (10, 90)}",6.275647381320596,1.6830602382606539,0.602189377322793,0.47723921950491954,-1.0266037582237553,-1.0259136427338726,-1.0282361364148882,-1.0304889656316993,-1.0284219244340163,-1.0279328775207666,0.0015942881831302956,31,44.914162302776894,0.3784282325412199,0.208619163280366,"(10, 90)"
37,"{'f_select__percentile': 33.757585981648, 'model__regressor__alpha': 1.2167882258572489, 'model__regressor__l1_ratio': 0.8175024832320517, 'scaler__quantile_range': (0.5, 99.5)}",9.769232005625963,3.8737168502982087,0.31276875622570516,0.35281098118886656,-1.0675630466244352,-1.067669266968179,-1.067669266968179,-1.0679879727840496,-1.067966833806468,-1.067771274244475,0.00017284144654036628,120,33.757585981648,1.2167882258572489,0.8175024832320517,"(0.5, 99.5)"
38,"{'f_select__percentile': 1.5800343596185762, 'model__regressor__alpha': 0.22367288201772054, 'model__regressor__l1_ratio': 0.04080644654903709, 'scaler__quantile_range': (0.5, 99.5)}",6.396129207126796,1.7836298620724222,0.11263304278254509,0.022228046756968305,-1.0029673224171107,-1.0069263322607627,-1.0049169059953107,-1.0043861812943853,-1.0057490732214518,-1.004989150658191,0.001325656950358503,21,1.5800343596185762,0.22367288201772054,0.04080644654903709,"(0.5, 99.5)"
39,"{'f_select__percentile': 87.3060819451562, 'model__regressor__alpha': 1.9798588083277664, 'model__regressor__l1_ratio': 0.2714695188689631, 'scaler__quantile_range': (1, 99)}",8.84657205566764,3.227447923754597,0.6122443355619908,0.8868658011881527,-1.0675630466244352,-1.067669266968179,-1.067669266968179,-1.0679879727840496,-1.067966833806468,-1.067771274244475,0.00017284144654036628,120,87.3060819451562,1.9798588083277664,0.2714695188689631,"(1, 99)"
40,"{'f_select__percentile': 93.38766634470267, 'model__regressor__alpha': 3.5675022191444583, 'model__regressor__l1_ratio': 0.1335486156859138, 'scaler__quantile_range': (5, 95)}",7.371572836488485,4.242218708991858,0.46599927693605425,0.3775122942670804,-1.0674922806095353,-1.067669266968179,-1.067637465334663,-1.0679879727840496,-1.067966833806468,-1.0677507603806078,0.00019454843383282224,115,93.38766634470267,3.5675022191444583,0.1335486156859138,"(5, 95)"
41,"{'f_select__percentile': 69.63057840313498, 'model__regressor__alpha': 0.8469628459506223, 'model__regressor__l1_ratio': 0.049076939037909884, 'scaler__quantile_range': (0.1, 99.9)}",11.597055224329234,5.600309490193964,0.4570661591365933,0.41283516105743207,-1.04457593309672,-1.045633445002439,-1.0455016785162732,-1.045395704075965,-1.045523967524652,-1.0453261424205154,0.0003826340708361559,46,69.63057840313498,0.8469628459506223,0.049076939037909884,"(0.1, 99.9)"
42,"{'f_select__percentile': 56.82316540069158, 'model__regressor__alpha': 1.9300723966310704, 'model__regressor__l1_ratio': 0.2835777245119463, 'scaler__quantile_range': (0.5, 99.5)}",7.225658272579312,2.808660230961297,0.8282962154597044,0.7748977376781596,-1.0675630466244352,-1.067669266968179,-1.067669266968179,-1.0679879727840496,-1.067966833806468,-1.067771274244475,0.00017284144654036628,120,56.82316540069158,1.9300723966310704,0.2835777245119463,"(0.5, 99.5)"
43,"{'f_select__percentile': 12.52751589501846, 'model__regressor__alpha': 9.186297587131914, 'model__regressor__l1_ratio': 0.012388698540329424, 'scaler__quantile_range': (0.1, 99.9)}",8.619708074629306,3.534132477992567,0.37903376910835507,0.2703132116933327,-1.0675630466244352,-1.067669266968179,-1.067669266968179,-1.0679879727840496,-1.067966833806468,-1.067771274244475,0.00017284144654036628,120,12.52751589501846,9.186297587131914,0.012388698540329424,"(0.1, 99.9)"
