,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 60.940372800902566, 'model__regressor__max_depth': 21, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 79, 'scaler__quantile_range': (1, 99)}",288.09003321416674,4.006337293287815,0.09748187698423863,0.025473895864726523,-0.29921024866321105,-0.3066160908805854,-0.2993383132268466,-0.30940786729572084,-0.30336537021522625,-0.3035872697579703,0.004007837355044377,1,60.940372800902566,21,auto,79,"(1, 99)"
1,"{'f_select__percentile': 93.70960763988838, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 83, 'scaler__quantile_range': (10, 90)}",471.9549745906144,1.1432595525312579,0.12296473905444145,0.013420059158977338,-0.30063366973024347,-0.31101492725895935,-0.30481715695869244,-0.31388026451609014,-0.31016771647333347,-0.30810231508488556,0.004747817731756995,4,93.70960763988838,23,auto,83,"(10, 90)"
2,"{'f_select__percentile': 82.05324868193443, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 87, 'scaler__quantile_range': (0.1, 99.9)}",458.91179464273154,23.62722001574047,0.1265765842050314,0.007983130988876076,-0.30393558481825605,-0.3070467833011336,-0.3047100817580987,-0.3137046096784214,-0.30863400228738824,-0.3076058199142468,0.00347611750224654,2,82.05324868193443,24,auto,87,"(0.1, 99.9)"
3,"{'f_select__percentile': 74.3923093736673, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 65, 'scaler__quantile_range': (10, 90)}",73.89113990180195,2.298436711012523,0.2355134326964617,0.11586602822518362,-0.30459391315851325,-0.3146247548433357,-0.3103160505514592,-0.31711234338107647,-0.3132365133114304,-0.3119763628393054,0.004295111508276788,7,74.3923093736673,18,0.25,65,"(10, 90)"
4,"{'f_select__percentile': 70.3930108986664, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 71, 'scaler__quantile_range': (10, 90)}",297.4165228836238,5.4301662422922,0.08658882938325405,0.016508813510881733,-0.30694787449747263,-0.31275052026169675,-0.3095366911838622,-0.31305563302022243,-0.31420668189555484,-0.3112992233508249,0.002671556200563685,6,70.3930108986664,17,auto,71,"(10, 90)"
5,"{'f_select__percentile': 42.29194108519787, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 59, 'scaler__quantile_range': (10, 90)}",40.76407845169306,2.4641204937760497,0.28734348677098753,0.3528851733283802,-0.3165293099203213,-0.32409448873224517,-0.31987811925726506,-0.3228215112409701,-0.319803776585176,-0.32062536545573544,0.0026408807387878993,15,42.29194108519787,24,0.25,59,"(10, 90)"
6,"{'f_select__percentile': 26.44569721156075, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 61, 'scaler__quantile_range': (0.1, 99.9)}",94.74092979691923,6.8584359283388165,0.11172088980674744,0.03392190286256112,-0.3236806696656497,-0.33454982356001595,-0.3197512389663947,-0.3310715735031306,-0.3268318519268408,-0.3271768360534084,0.0052349305910461925,17,26.44569721156075,16,auto,61,"(0.1, 99.9)"
7,"{'f_select__percentile': 69.95342268275134, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 53, 'scaler__quantile_range': (1, 99)}",51.53531721644104,1.2566866193664228,0.10670003592967987,0.03310924454498849,-0.30377787356555014,-0.30947702556544276,-0.3069664698198172,-0.31297549107701345,-0.31056637029546935,-0.30875231361784494,0.0031491323591476645,5,69.95342268275134,15,0.25,53,"(1, 99)"
8,"{'f_select__percentile': 54.75944752177645, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 96, 'scaler__quantile_range': (5, 95)}",84.36401421017945,2.197349180892995,0.1155396819114685,0.016907325998987175,-0.3052054944009737,-0.3164082880011463,-0.30943597730583045,-0.3167665602864124,-0.3131666568620036,-0.31219629027013857,0.00438326427318599,8,54.75944752177645,24,0.25,96,"(5, 95)"
9,"{'f_select__percentile': 98.46583247462104, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 96, 'scaler__quantile_range': (1, 99)}",101.03703720234334,4.742600529176402,0.1009717594832182,0.016118418326288363,-0.31130608533252,-0.3166603037855175,-0.3128521051915558,-0.3197015347507569,-0.3182305476869938,-0.31574976113360037,0.003185660475495967,11,98.46583247462104,11,0.25,96,"(1, 99)"
10,"{'f_select__percentile': 42.25917583030099, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 83, 'scaler__quantile_range': (0.5, 99.5)}",206.33305410817266,8.632239805208773,0.12182083241641521,0.01842009320953807,-0.31553715233276625,-0.3283438964909114,-0.3173982747438511,-0.3226084085938265,-0.31841270973908414,-0.32046008282101895,0.0045734136982200045,14,42.25917583030099,17,auto,83,"(0.5, 99.5)"
11,"{'f_select__percentile': 60.300075691511665, 'model__regressor__max_depth': 24, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 92, 'scaler__quantile_range': (5, 95)}",389.71471149660647,19.11388480239107,0.11026007123291492,0.01613613059472126,-0.3082354304378537,-0.31713285581536405,-0.3110415596857237,-0.3142274322991501,-0.3132058166587462,-0.31276851456197585,0.0029967542454121822,9,60.300075691511665,24,auto,92,"(5, 95)"
12,"{'f_select__percentile': 56.933350584410235, 'model__regressor__max_depth': 21, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 82, 'scaler__quantile_range': (10, 90)}",290.64138805344703,4.589552311251809,0.11285756528377533,0.01367696819205203,-0.3118030024161108,-0.32047049201843864,-0.3185087591231987,-0.32458052366740026,-0.3179168759811323,-0.3186556450625379,0.004145444966684018,13,56.933350584410235,21,auto,82,"(10, 90)"
13,"{'f_select__percentile': 46.96986170076286, 'model__regressor__max_depth': 20, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 51, 'scaler__quantile_range': (0.5, 99.5)}",37.93087851256132,2.2557128425926,0.09872988052666187,0.029202549310511968,-0.3129235392858184,-0.3241554264814352,-0.31607080000476856,-0.3236481896092371,-0.31372285534043753,-0.3181040981108191,0.004848143972196711,12,46.96986170076286,20,0.25,51,"(0.5, 99.5)"
14,"{'f_select__percentile': 4.180146983419708, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 83, 'scaler__quantile_range': (1, 99)}",6.759047250822187,1.106423807646709,0.11207257397472858,0.04165612954306251,-0.38987634937703697,-0.386314641864956,-0.3842039779487004,-0.3843621774138072,-0.38946939216001925,-0.3868452999902612,0.0024288619973100002,19,4.180146983419708,16,0.25,83,"(1, 99)"
