,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 81.43511001749944, 'model__regressor__max_depth': 21, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 82, 'scaler__quantile_range': (1, 99)}",108.5105382617563,1.3171267396397135,0.14246705248951913,0.041295048023346506,-0.8046625632583463,-0.8225788413662195,-0.8067608276602842,-0.8110353074592821,-0.8275260825718651,-0.8145119982308143,0.008984375419735399,1,81.43511001749944,21,0.25,82,"(1, 99)"
1,"{'f_select__percentile': 82.80712149855403, 'model__regressor__max_depth': 17, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 94, 'scaler__quantile_range': (0.1, 99.9)}",465.61475396491585,7.14368444110971,0.14237866029143334,0.03879733100682266,-0.8204209841647874,-0.8271309330135311,-0.8142786973671743,-0.8176658387436885,-0.8423179778452852,-0.8243618842127397,0.009920330665351638,6,82.80712149855403,17,auto,94,"(0.1, 99.9)"
2,"{'f_select__percentile': 97.30164477535266, 'model__regressor__max_depth': 16, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 51, 'scaler__quantile_range': (0.1, 99.9)}",271.7689273349941,8.009639664049018,0.08127463236451149,0.021257552760234645,-0.8230242837313675,-0.8339065659048466,-0.8238539195075314,-0.8286673092727589,-0.8511767985481679,-0.8321247122184742,0.010288466340615397,9,97.30164477535266,16,auto,51,"(0.1, 99.9)"
3,"{'f_select__percentile': 72.02007370804701, 'model__regressor__max_depth': 14, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 98, 'scaler__quantile_range': (1, 99)}",381.9243496017531,10.642411413849294,0.11797974184155464,0.02659439924929445,-0.8241581377747919,-0.8325601459006118,-0.8209116281943917,-0.8245054279347382,-0.8413868135665236,-0.8287037229124561,0.007412260094151341,8,72.02007370804701,14,auto,98,"(1, 99)"
4,"{'f_select__percentile': 85.98646641536551, 'model__regressor__max_depth': 21, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 69, 'scaler__quantile_range': (1, 99)}",370.05319701656697,6.3067731048944085,0.11502285450696945,0.01865050043964614,-0.8213231311357817,-0.8255742235280946,-0.814177300174815,-0.8282841812636043,-0.8368027426633856,-0.825231670045959,0.007493716963513573,7,85.98646641536551,21,auto,69,"(1, 99)"
5,"{'f_select__percentile': 12.234332140783689, 'model__regressor__max_depth': 14, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 88, 'scaler__quantile_range': (5, 95)}",19.70269586611539,2.357527195789319,0.29217793345451354,0.39901172101401106,-0.8696731459858107,-0.869022761081979,-0.8472342947583158,-0.863941582326173,-0.8900592781868446,-0.8679849806431849,0.013697137845667626,17,12.234332140783689,14,0.25,88,"(5, 95)"
6,"{'f_select__percentile': 85.68524734177356, 'model__regressor__max_depth': 21, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 84, 'scaler__quantile_range': (5, 95)}",124.98421502038836,3.242974037022605,0.12633519023656845,0.007821083210315428,-0.8158011320737872,-0.8335211910135494,-0.810950984699964,-0.8198585442282065,-0.8398461459850779,-0.8239947150336576,0.010921230614057007,5,85.68524734177356,21,0.25,84,"(5, 95)"
7,"{'f_select__percentile': 89.05231043474254, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 83, 'scaler__quantile_range': (0.1, 99.9)}",79.6687819737941,2.363988185690948,0.07932211291044951,0.012842083056112348,-0.8583449541069498,-0.8635296132103728,-0.8451721693658526,-0.8552881851653332,-0.8782586406274424,-0.8601177001659234,0.010867490379261418,13,89.05231043474254,10,0.25,83,"(0.1, 99.9)"
8,"{'f_select__percentile': 64.7556798133326, 'model__regressor__max_depth': 12, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 87, 'scaler__quantile_range': (5, 95)}",75.93850875608624,1.7655364942865361,0.13764567114412785,0.06646404499478258,-0.8597244846207192,-0.8658334278910674,-0.8472705406585929,-0.8523022907149385,-0.8774030023488376,-0.8605058063229457,0.010553962185994284,15,64.7556798133326,12,0.25,87,"(5, 95)"
9,"{'f_select__percentile': 97.99285824121526, 'model__regressor__max_depth': 15, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 95, 'scaler__quantile_range': (0.5, 99.5)}",123.52290963381529,2.408491985942141,0.27891182340681553,0.21538274038073912,-0.8165311563152339,-0.8290901589058729,-0.8066902392086287,-0.8161383684125081,-0.8405473690499224,-0.821798412119676,0.011770050947540314,3,97.99285824121526,15,0.25,95,"(0.5, 99.5)"
