,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__max_depth,param_model__regressor__max_features,param_model__regressor__n_estimators,param_scaler__quantile_range
0,"{'f_select__percentile': 91.1415914156503, 'model__regressor__max_depth': 22, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 78, 'scaler__quantile_range': (10, 90)}",1293.3736756254918,66.77847302807389,2.039745054021478,0.08337642144505747,-0.7585452431411026,-0.7619225882637639,-0.7625466343789379,-0.7609387648556721,-0.7602139772359843,-0.7608334415750921,0.001396563727637528,5,91.1415914156503,22,auto,78,"(10, 90)"
1,"{'f_select__percentile': 51.91469042723275, 'model__regressor__max_depth': 21, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 77, 'scaler__quantile_range': (10, 90)}",174.2942631891463,9.645773950677366,1.9807402040809392,0.3301697682171842,-0.7653886287087901,-0.7670616665147838,-0.7663076585306086,-0.7661122059177367,-0.7650960588752892,-0.7659932437094417,0.0006964245692669203,9,51.91469042723275,21,0.25,77,"(10, 90)"
2,"{'f_select__percentile': 99.88620365911981, 'model__regressor__max_depth': 19, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 65, 'scaler__quantile_range': (5, 95)}",1071.3448093408253,48.12256826441101,1.5821894474793226,0.04043418809153418,-0.7561401266959296,-0.7611326735190482,-0.7608072813340784,-0.7588668186453741,-0.759245385751776,-0.7592384571892413,0.0017769119145069033,3,99.88620365911981,19,auto,65,"(5, 95)"
3,"{'f_select__percentile': 52.777915443762154, 'model__regressor__max_depth': 23, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 53, 'scaler__quantile_range': (1, 99)}",516.921587683633,7.530420034206028,1.3653191458433867,0.1517467137319841,-0.7657350943614784,-0.7710612462896435,-0.7702394214114513,-0.7691053774171547,-0.7680926245888435,-0.7688467528137143,0.0018526479194103968,15,52.777915443762154,23,auto,53,"(1, 99)"
4,"{'f_select__percentile': 40.235499855999194, 'model__regressor__max_depth': 18, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 94, 'scaler__quantile_range': (0.1, 99.9)}",157.45637446874753,6.276190454921371,1.852501468732953,0.26881082487216384,-0.764745394684606,-0.7683006557367285,-0.7683082569720973,-0.7662302521646424,-0.7658380790387659,-0.7666845277193679,0.001409357657210246,13,40.235499855999194,18,0.25,94,"(0.1, 99.9)"
5,"{'f_select__percentile': 83.10947150478754, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 56, 'scaler__quantile_range': (5, 95)}",134.6152116056066,11.448718289565248,0.7464250683784485,0.23949430473167893,-0.7642889689544153,-0.7670976684283654,-0.7662436503988446,-0.7673884268817477,-0.765643618277393,-0.7661324665881533,0.001109853043220129,11,83.10947150478754,11,0.25,56,"(5, 95)"
6,"{'f_select__percentile': 54.78192256976766, 'model__regressor__max_depth': 19, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 58, 'scaler__quantile_range': (0.1, 99.9)}",138.43535747267305,8.929972116748003,1.4645399375353008,0.17841069806237492,-0.7638674545758082,-0.7676377444720027,-0.76624259344515,-0.7672152236133798,-0.7651019133010506,-0.7660129858814781,0.0013835673821829962,10,54.78192256976766,19,0.25,58,"(0.1, 99.9)"
7,"{'f_select__percentile': 62.078276068007064, 'model__regressor__max_depth': 11, 'model__regressor__max_features': 'auto', 'model__regressor__n_estimators': 65, 'scaler__quantile_range': (10, 90)}",472.30153382662684,15.24735522018255,0.7516145593952388,0.03815194967891523,-0.7626287724503696,-0.7672575303200584,-0.7657983957767613,-0.7665714317268221,-0.7656908949124007,-0.7655894050372825,0.0015853290520667278,8,62.078276068007064,11,auto,65,"(10, 90)"
8,"{'f_select__percentile': 89.47676158166064, 'model__regressor__max_depth': 13, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 89, 'scaler__quantile_range': (1, 99)}",289.02955279238523,24.4572103421239,1.4040809892117978,0.06252970514112106,-0.7592273596684874,-0.762630431747817,-0.7625448721934985,-0.7626149134411967,-0.7610414286023226,-0.7616118011306644,0.0013360651299750468,6,89.47676158166064,13,0.25,89,"(1, 99)"
9,"{'f_select__percentile': 55.715962825831376, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 95, 'scaler__quantile_range': (1, 99)}",152.75845935232937,4.87704489877638,0.8639864286407828,0.11066096447285556,-0.770844913330177,-0.7729320334758112,-0.7720829872055717,-0.7733736034426831,-0.7715815518323258,-0.7721630178573139,0.0009098142303667305,18,55.715962825831376,10,0.25,95,"(1, 99)"
10,"{'f_select__percentile': 66.87723421148435, 'model__regressor__max_depth': 10, 'model__regressor__max_features': 0.25, 'model__regressor__n_estimators': 84, 'scaler__quantile_range': (1, 99)}",159.13330339854582,5.170808511053038,0.9004077745135873,0.06745068801517509,-0.7683671155094411,-0.7721933762399478,-0.7704580563256762,-0.7715604330559557,-0.7705555858556448,-0.770626913397333,0.001301195728036334,16,66.87723421148435,10,0.25,84,"(1, 99)"
